Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:12:12 22:59:33,s_levaillant,"#Facebook's New Privacy Changes: The Good, The Bad, and The Ugly http://bit.ly/56PGli #eff",0,0,0,0,en,Zoom,"['Facebook', 'eff']"
09:12:12 20:50:27,LIVEwithBritt,@rorojay ahahahhahhaha #eff u,0,0,0,0,it,,['eff']
09:12:12 20:09:03,LisalaLibrarian,Because privacy issues on facebook and google just can't be read enough http://bit.ly/4GSOTg #facebook #google #eff #privacy,0,0,0,0,en,"San Antonio, TX","['facebook', 'google', 'eff', 'privacy']"
09:12:12 15:11:41,marlin6,rt@miriamwknc: So Whitney Houston is allegedly making $5-10 million for 2 shows in Russia. I see why people tour overseas. #eff @thegrammys,0,0,0,0,en,,['eff']
09:12:12 09:20:45,GregViE,"#EFF on #Google's Eric Schmidt: ""[Google] is not even concerned enough to understand basic lessons about #privacy"" http://u.nu/8ge74",0,0,0,0,en,"Vienna, Austria","['EFF', 'Google', 'privacy']"
09:12:12 07:11:09,LIVEwithBritt,hold the #eff up! PUMP THE MOTHER #EFFIN BREAKS.....did this lucky charm ass nigga just fart n his sleep and have it smelling like deaf!?,0,0,0,0,en,,"['eff', 'EFFIN']"
09:12:12 04:46:36,LisalaLibrarian,Google CEO Eric Schmidt Dismisses the Importance of Privacy http://bit.ly/6Byrkl #google #eff #privacy,0,0,1,0,en,"San Antonio, TX","['google', 'eff', 'privacy']"
09:12:12 01:11:25,TravTurn,Google CEO Eric Schmidt Dismisses the [lack of] Importance of Privacy http://bit.ly/5Wf68R  #Google #EFF #privacy != #secrecy,0,0,0,0,en,South Florida,"['Google', 'EFF', 'privacy', 'secrecy']"
09:12:12 00:29:38,_ssshar,"@SooKuteNiika hahahaaaaaa, i agreeeeeeee, #EFF @mechanicaldummy",0,0,0,0,it,"Toronto, Canada",['EFF']
09:12:11 23:43:06,LIVEwithBritt,@rorojay #eff u and tiana ahahahahahahahhha #hellleeerrrr,0,0,0,0,tl,,"['eff', 'hellleeerrrr']"
09:12:11 22:57:21,LIVEwithBritt,"@rorojay @keke_the_ninja ro u a hoe! nicki is the shit! that #slave princess and the hog, #eff dat!",0,0,0,0,en,,"['slave', 'eff']"
09:12:11 22:10:24,purplehayz,#EFF/#XKCD shirt http://is.gd/5jJNh - I just know #thegeo is going to want this one :-),0,0,0,0,en,"Los Angeles, CA","['EFF', 'XKCD', 'thegeo']"
09:12:11 21:39:23,liber8er,Google CEO Eric Schmidt Dismisses the Importance of Privacy: http://br.st/2YL  #eff,0,0,0,0,en,"Los Angeles, CA",['eff']
09:12:11 21:25:21,ArtyBasqiyah,#questionsneedanswers why do girls go back to the ones they hatee or say broke there heart and claim #eff lovee #jusssayin,0,0,0,0,en,Las Vegas,"['questionsneedanswers', 'eff', 'jusssayin']"
09:12:11 19:33:12,andykilgore,Drobo S is innocent! Fight worldwide injustice! FREE DROBO S #eff #drobo,0,0,0,0,en,,"['eff', 'drobo']"
09:12:11 17:13:01,elonjames,"#TRUESTORY: If #CNN did a story on this I'd have a shit fit freaking the #EFF out, but its FLONKIN' TRUE! #ElonRetiresFromLife",0,0,0,0,en,"Lower Merion, Pa","['TRUESTORY', 'CNN', 'EFF', 'ElonRetiresFromLife']"
09:12:11 16:41:53,thornet,"#EFF's got a neat #xkcd comic on their donation page. So, what about contributing to good cause this Christmas? http://bit.ly/6JGzBS",0,0,0,0,en,"Berlin, mostly","['EFF', 'xkcd']"
09:12:11 16:21:56,maccymacx,*GREAT* thanks :) RT @mgifford: @maccymacx It's another useful #EFF project http://www.tosback.org will give you the changes!,0,0,0,0,en,"Notting Hill, London",['EFF']
09:12:11 16:10:46,mgifford,@maccymacx It's another useful #EFF project http://www.tosback.org will give you the changes!,0,0,0,0,en,"Ottawa, Canada",['EFF']
09:12:11 14:48:37,dash7,Of course @google and @facebook care more about their profits than their users’ well-being. @ericschmidt #EFF http://tinyurl.com/yzehx88,0,0,0,0,en,DC Area,['EFF']
09:12:11 14:37:36,deviantintegral,@mgifford http://www.tosback.org/timeline.php - it's an #eff project,0,0,0,0,en,"Guelph, Ontario",['eff']
09:12:11 14:05:49,Jasonisbk,@musicjones labels act like they only know subtraction when its coming to paying out. #eff em',0,0,0,0,en,"ÜT: 40.720154,-73.992998",['eff']
09:12:11 13:48:21,musha68k,What's wrong with #google? Schmidt sounds like the #bigbrother himself. #CSR #CEO #privacy #fail http://bit.ly/4Dg2EL #eff,0,0,0,0,en,"Montréal, QC 🇨🇦","['google', 'bigbrother', 'CSR', 'CEO', 'privacy', 'fail', 'eff']"
09:12:11 07:09:37,ebonessouL,#eff dat! RT @pinkdiamond03 RT @Lil_Swoll #Womenshouldnever go thru a man's text messages&gt; #Menshouldnever go thru a woman's text messages,0,0,0,0,en,,"['eff', 'Womenshouldnever', 'Menshouldnever']"
09:12:11 03:45:21,ChuckwayoRnoWay,RT @aprettyprice Why do I think this broadband may be incompatible w my macbook..#Eff! That sucks I love macs!! I'm all in!!,0,0,0,0,en,North Jackson,['Eff']
09:12:10 22:26:41,apexinsights,"#EFF reviews #Facebook's disappointing new ""#privacy"" changes.  This is a MUST read. Please RT!!! http://bit.ly/AIefffb",0,0,0,0,en,Austin TX,"['EFF', 'Facebook', 'privacy']"
09:12:10 22:18:10,rcampoamor,Support the #EFF get a special edition #xkcd t-shirt  http://bit.ly/7oujPM   Geek appeal++,0,0,0,0,en,@rc7r@mastodon.world,"['EFF', 'xkcd']"
09:12:10 22:13:32,Drummerboi6,@MrPolo67 i think im about to kill my account too...#EFF IT,0,0,0,0,en,Around The Map and Back,['EFF']
09:12:10 20:14:35,poloumediag1,#Facebook privacy revamp draws fire http://ow.ly/KJ6S #EFF #privacy,0,0,0,0,en,Canada,"['Facebook', 'EFF', 'privacy']"
09:12:10 20:08:04,EFF_TOSBack,Policy change: Twitter Terms of Service http://is.gd/5iv3F #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:12:10 20:05:25,ufa,Agora virou mania no Brasil processar blogueiro. Tá na hora de uma #EFF Brasil!!!,0,0,0,0,pt,Brasil,['EFF']
09:12:10 19:23:37,GChriss,"https://secure.eff.org/images/content/pagebuilder/15647.png &lt;= Very cute, and very true.  #EFF = Electronic Frontier Foundation  #xkcd",0,0,0,0,en,,"['EFF', 'xkcd']"
09:12:10 18:08:35,microjuris,"Facebook's new policy creates 'serious privacy problems', say critics (via Out-Law.com):  http://bit.ly/6pmy38#facebook #privacy #EFF",0,0,0,0,en,"San Juan, Puerto Rico","['privacy', 'EFF']"
09:12:10 17:31:28,NikkiFBae,This effin shit is not the bizness... #eff snow!!!!!,0,0,0,0,en,*412*,['eff']
09:12:10 15:42:57,oxjox,@RusticaPhilly That link doesn't work (remove the %20 at the end).  Don't make me go to FB and THEN 2 more pages to read your story!!@!#EFF!,0,0,0,0,en,"Philadelphia, PA",['EFF']
09:12:10 06:00:28,akwala,Just read #EFF's assessment of #Facebook's new #privacy policy: http://ping.fm/7RG9P,0,0,0,0,en,"here, now","['EFF', 'Facebook', 'privacy']"
09:12:10 05:31:28,7yl3rDvrd3n,RT @mrbnatural6: Um......I don't know what to write about these two clips. #eff « hmmm I could help but my brain is repturing with knowledge,0,0,0,0,en,"Las Cruces, NM ",['eff']
09:12:10 02:01:29,JamieBrilliant,"""Facebook's New Privacy Changes: The Good, The Bad, & The Ugly"" #EFF http://viigo.im/1JUG",0,0,0,0,en,"New York, NY",['EFF']
09:12:10 00:53:52,synaesthete,"Nice analysis of Facebook privacy settings changes, courtesy of #EFF: http://tiny.cc/b3AUT",0,0,1,0,en,"San Diego, CA",['EFF']
09:12:09 21:20:37,kilacali,#eff me sideways!,0,0,0,0,en,California?,['eff']
09:12:09 19:17:35,tpismyhero,Twisted the cable so hard I got blisters on my thumbs and index #eff it...will just b on ther til Jim Carey can come get it off (pause),0,0,0,0,en,,['eff']
09:12:09 18:08:04,EFF_TOSBack,Policy change: Facebook Privacy Policy http://is.gd/5h3s3 #tosback #eff,0,0,0,0,pl,,"['tosback', 'eff']"
09:12:09 16:51:41,JamieXML,"Sure, they prob'ly read ours :D RT @FlemingMF @JamieXML #EFF's piece adds little to (2001) analysis from #ABACLC http://bit.ly/8OiTJf",0,0,0,0,en,"Los Angeles, usually","['EFF', 'ABACLC']"
09:12:09 06:29:50,ceeSPUNKY,"dude, #eff this mountain lol. it's sticking -_-",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:09 04:17:29,19Shonda86,RT @LOcourtVE @Wale been n love with ya music since u came out. #eff the haters ~~~&gt; now who's the groupie???,0,0,0,0,en,(P)retty (G)irl County ♥,['eff']
09:12:09 03:19:21,OnlyDrie,Whoa. Where the #eFF did this snow business come from?!?,0,0,0,0,en, Eureka's Castle. ,['eFF']
09:12:09 02:20:39,WryneckStudio,"#BBC documentary and #remix contest includes footage of #EFF founders @JPBarlow and @MKapor, plus EFF Attorney Lee Tien http://eff.org/r.3dA",0,0,0,0,en,"Washington, DC","['BBC', 'remix', 'EFF']"
09:12:09 00:31:10,LIVEwithBritt,#EFF im #EFFIN hungry!,0,0,0,0,en,,"['EFF', 'EFFIN']"
09:12:09 00:19:41,Troy_Lake,RT @leemayberry @patriotscharge #EFF: Lawsuit Demands Answers About Social-Networking Surveillance http://bit.ly/5YV7jN,0,0,0,0,en,SoCal,['EFF']
09:12:08 22:39:11,iAmKingPhil513,#eff traffic.. This is weak..,0,0,0,0,en,"Cincinnati, OH",['eff']
09:12:08 21:59:31,Drew_Impervious,#eff wes! RT @silentr3: Or whine somemore lol RT @Impervious_3: Life is kicking my ass time to fight back!!!!,0,0,0,0,en,Cincinnati ohio,['eff']
09:12:08 21:19:23,OnlyDrie,"and with that..I'm taking my ass home.
Peace out Rite Aid..until tomorrow.=/
#eFF",0,0,0,0,en, Eureka's Castle. ,['eFF']
09:12:08 18:05:02,LIVEwithBritt,RT @myfabolouslife Everybody wish my lil bro @paulcainsf a happy birthday!! Happy Bday my brother!(no! #eff ur poo ass brother,0,0,0,0,en,,['eff']
09:12:08 17:34:32,ceeSPUNKY,"@IAMmrW I just thought like damn, drop it like its hott, bend over to the front and he pushes you forward.. like what the #eff",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:08 06:26:05,JamieXML,"#EFF article on clickwrap contracts #ABACLC http://bit.ly/4CbflG RT @xmlgrrl ""I agree"" vs. ""I have no idea what this says""",0,0,0,0,en,"Los Angeles, usually","['EFF', 'ABACLC']"
09:12:08 04:33:10,LinusStubbs,Damn! This bar is full of annoying fucks! Stfu! Go home.... Its Monday... Don't you gotta work tomorrow? #eff!,0,0,0,0,en,"Ogden, Utah",['eff']
09:12:08 04:32:11,esmenter,"RT @xmlgrrl: ""I agree"" vs. ""I have no idea what this says"": #EFF article on clickwrap TOS/EULAs http://bit.ly/4CbflG (via @Steve_Holcombe)",0,0,0,0,en,"Orange County, CA",['EFF']
09:12:08 03:32:39,PinkieDeville,RT @BrittanySDavis: #eff rihanna!,0,0,0,0,is,⚜,['eff']
09:12:08 02:06:42,xmlgrrl,"""I agree"" vs. ""I have no idea what this says"": #EFF article on clickwrap TOS/EULAs http://bit.ly/4CbflG (via @Steve_Holcombe)",0,0,0,0,en,DFW area,['EFF']
09:12:07 23:51:08,LIVEwithBritt,#eff rihanna!,0,0,0,0,is,,['eff']
09:12:07 18:52:07,ThatGlassChair,"Yes, because I totally want the FATTER Matt Clement to sign with my team. #EFF #EFF #headdesk",0,0,0,0,en,"Hell, MO","['EFF', 'EFF', 'headdesk']"
09:12:07 18:20:07,ceeSPUNKY,"and sometime after that i have to make up data for my stupid as access case study #eff you PROFESSOR COLUCCI Man, i've been giving you DEATH",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:07 16:22:58,angelicareports,RT @Impervious_3: #eff Cincinnati drivers!!!,0,0,0,0,en,"Fort Wayne, IN",['eff']
09:12:07 15:20:56,Drew_Impervious,#eff Cincinnati drivers!!!,0,0,0,0,en,Cincinnati ohio,['eff']
09:12:07 06:13:17,arianna,ugh went to bed at 8pm for tonight. and now i'm back up. #eff,0,0,0,0,en,New York City ,['eff']
09:12:07 03:10:25,HollyWoodxKOLE,#2010 I Will Be On My Grind So Ppl Kno Who The #EFF  I Am!!!!,0,0,0,0,en,"Los Angeles, CA",['EFF']
09:12:07 01:48:33,theobamafeed,Obama's HOPE: It's A Trap! http://su.pr/2PQFZz #obama #hope #change #admiralackbar #itsatrap #aclu #eff #c4l #yal #... http://bit.ly/75jjWY,0,0,0,0,en,,"['obama', 'hope', 'change', 'admiralackbar', 'itsatrap', 'aclu', 'eff', 'c4l', 'yal']"
09:12:06 22:32:32,DJ_SYNRGY,Come on... #Windows7 hurry teh #eff UP!,0,0,0,0,en,"Australia, QLD.","['Windows7', 'eff']"
09:12:06 21:08:32,LIVEwithBritt,"@gulla11 if that's the case! #eff da saints,only bc I wanna go in the mix with yo dumb ass!(side note #WHODAT!)",0,0,0,0,en,,"['eff', 'WHODAT']"
09:12:06 21:07:34,LIVEwithBritt,RT @AlyxBianca @BrittanySDavis dnt do that to poor Reggie(LOL! #eff him!),0,0,0,0,en,,['eff']
09:12:06 16:12:09,ceeSPUNKY,"... #eff, I just woke up to answer a text && now I'm stuck on twitter...... DAMNN IT !",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:06 15:40:08,LinusStubbs,feelin kinda depressed today.... What's my deal? #eff,0,0,0,0,en,"Ogden, Utah",['eff']
09:12:06 08:07:28,betazed,http://spedr.com/5cxgj Death of internet freedom. Contact senators to speak against this travesty. #acta #copyright #eff #freedom,0,0,0,0,en,,"['acta', 'copyright', 'eff', 'freedom']"
09:12:06 04:37:50,cecitanaka,RT @internetlegal #EFF: Fighting for Bloggers' Rights: http://w2.eff.org/bloggers/ =&gt; @EFF is great! :D,0,0,0,0,en,,['EFF']
09:12:06 03:21:30,jaszybella,#eff cincinnati police,0,0,0,0,it,U N F U C K W I T A B L E ! ,['eff']
09:12:06 02:22:00,ceeSPUNKY,"RT @spankiee1 RT @GitsTalula: Watching : Harry Potter, Prisoner of Azkaban &lt;- Harrypotter? #fail lmao &lt;&lt; you #fail #eff your life @spankiee1",0,0,0,0,en,"New Jersey, USA","['fail', 'fail', 'eff']"
09:12:05 21:20:14,JuggernautBG,RT @Sunkissed1_: on break at work watching the game... GO ALABAMA!!! #EFF DEM DAMN GATORS!,0,0,0,0,en,"Houston, TX",['EFF']
09:12:05 15:39:28,ceeSPUNKY,".. imagine if you were pregnant right now? Watching that teen mother show, shyt is NUTS ! #eff irresponsible baby fathers",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:05 09:36:18,angelicareports,"RT @silentr3: Another successful event with @Impervious_3 @iAmKingPhil513... #eff DYT police, #eff the dubs @ the pizza place & #eff Dennys",0,0,0,0,en,"Fort Wayne, IN","['eff', 'eff', 'eff']"
09:12:05 08:12:32,YeahThatsWes,"Another successful event with @Impervious_3 @Earthquake02 @iAmKingPhil513 ... #eff DYT police, #eff the dubs @ the pizza place & #eff Dennys",0,0,0,0,en,7 steps away from Heaven & DC,"['eff', 'eff', 'eff']"
09:12:05 06:54:09,RigoPadilla15,I am terrified of speaking! An hour and a half? #what #the #eff,0,0,0,0,en,Chicago,"['what', 'the', 'eff']"
09:12:05 06:27:23,LIVEwithBritt,i wonder wat ri-herpes thinking right now!she tried to #eff over my dude @mechanicaldummy now look how tila doing her! ahahhaahha,0,0,0,0,en,,['eff']
09:12:05 06:15:22,ceeSPUNKY,".. dude, reallyy #eff you ritchie. Feels like my wrist is broken again ;(",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:05 03:16:28,deftonesfreek,..Forgot to hit the ATM for the ATR show.....#EFF-EM-EL,0,0,0,0,en,Sk33no,['EFF']
09:12:05 03:08:57,CestLaVie504,RT @dakeauxtah: #EFF all yall thas cuddling during the snow..... ::prepares sno balls to thro at you all::««LMAOOOOOOO!!!,0,0,0,0,en,"Third Ward, HTX",['EFF']
09:12:05 01:38:52,miss_skyye,RT @dakeauxtah: #EFF all yall thas cuddling during the snow..... ::prepares sno balls to thro at you all:: ((LMAO)),0,0,0,0,en,"Houston, TX",['EFF']
09:12:05 01:33:08,dakeauxtah,#EFF all yall thas cuddling during the snow..... ::prepares sno balls to thro at you all::,0,0,0,0,en,Homebody,['EFF']
09:12:05 00:14:05,techdel,"#EFF sues to find out how Feds uses Facebook, Twitter, etc. data. #privacy #egov #opengov via @Steve_Holcombe http://tinyurl.com/yazmubx",0,0,0,0,en,,"['EFF', 'privacy', 'egov', 'opengov']"
09:12:04 20:09:17,RoRo7387,#eff the day I get out early the trains wanna be messed up...my 3:07 is on stand by =(,0,0,0,0,en,Zamunda...duh!!! ,['eff']
09:12:04 19:15:31,ceeSPUNKY,"... so I heard a rumor, dude #eff your whole life. Your presence upsets me...",0,0,0,0,en,"New Jersey, USA",['eff']
09:12:04 17:41:44,broadwaymiller,#eff you to all the artist who have Lil' in their name post '98 lol,0,0,0,0,en,,['eff']
09:12:04 17:09:13,ArtKids,Inspiromng tweets:  @toetankh @jetrotmans @aadketting @ajwilcox @Sibren @JolandePit @laraewilkins #eff,0,0,0,0,en,,['eff']
09:12:04 14:18:03,alefernandez,Does #openhw need anything like an #eff (electronic frontier foundation) to oversee and help licensing/advocacy?,0,0,0,0,en,Glasgow,"['openhw', 'eff']"
09:12:04 13:56:23,LinusStubbs,@ibeemar #eff I'm tired...#justsayin,0,0,0,0,en,"Ogden, Utah","['eff', 'justsayin']"
09:12:04 10:05:21,Benjie,"@andrewgarn If it were run by the #EFF then I'd use the open DNS, but as it's not I think I'll stick with my ISP. :)",0,0,0,0,en,"Chandler's Ford, UK",['EFF']
09:12:04 07:15:47,__Yasiela,RT @bclarke12 RT @L_MarieArtis its #FF @Bclarke12..Happi?&lt;-- #eff him! dnt follow dat nigga! &lt;--WaWa dig a hole n wat #FF mean &lt;-- smh #FAIL,0,0,0,0,en,VA,"['FF', 'eff', 'FF', 'FAIL']"
09:12:04 07:13:21,B__Clarke,RT @L_MarieArtis its #FF @Bclarke12 ..Happi?&lt;-- #eff him! dnt follow dat  nigga! &lt;-- wawa dig a hole n wat duz #FF mean,0,0,0,0,en,RVA,"['FF', 'eff', 'FF']"
09:12:04 04:42:46,Drew_Impervious,#eff @iAmKingPhil513 @rising_esquire @silentr3,0,0,0,0,qme,Cincinnati ohio,['eff']
09:12:04 02:23:17,banazir,Hrm. That's the 2nd time this CNBC Special that Maria Bartiromo has referred to the #EFF as the Electronic FREEDOM Foundation.,0,0,0,0,en,"Manhattan, KS",['EFF']
09:12:04 01:31:32,schestowitz,"#PoliceState Comes to #Manchester First, #EFF Sues for Spying 
http://ur1.ca/h3ka 
http://ur1.ca/h3kb",0,0,0,0,en,North Pole,"['PoliceState', 'Manchester', 'EFF']"
09:12:04 00:22:48,AnitasDream,"""If you're a hater and you know it #EFF you!"" -Jay Jenkins; Gangsta Music. Congrats on that Grammy nod young @jeezyinfo",0,0,0,0,en,facebook.com/anitasdream1,['EFF']
09:12:04 00:14:48,MLimaBean,Can't check in @foursquare #eff,0,0,0,0,en,"K'jipuktuk, Halifax/NS ",['eff']
09:12:03 23:50:44,ceeSPUNKY,soo #eff the montclair winds for making it impossible for the mohawk today :0(,0,0,0,0,en,"New Jersey, USA",['eff']
09:12:03 19:12:55,LIVEwithBritt,@ibchrismoses no #eff dat bc he never do nuthing!,0,0,0,0,en,,['eff']
09:12:03 19:00:52,LIVEwithBritt,NOOOOOO! WHY IS FANTASIA GETTING A SHOW!!!!??? #EFFFFF! #EFF U VH1!,0,0,0,0,en,,"['EFFFFF', 'EFF']"
09:12:03 17:52:27,andreademarco,#EFF on #Social Networking Surveillance http://www.eff.org/press/archives/2009/11/30,0,0,0,0,en,Bologna,"['EFF', 'Social']"
09:12:03 17:50:43,ceeSPUNKY,.. when did it get cold outside? wtf?! #eff the montclair winds !,0,0,0,0,en,"New Jersey, USA",['eff']
09:12:03 17:45:07,thesubjective,#EFF sues govt agencies over social media Surveillance Tactics http://bit.ly/4JjzM9 #thankyou #obey,0,0,0,0,en,SGV,"['EFF', 'thankyou', 'obey']"
09:12:03 17:41:45,zchadim,why do mechanical equipment manufacturers websites have to be so damn unusable?  It is impossible to find anything you need on them  #Eff,0,0,0,0,en,,['Eff']
09:12:03 17:30:33,SUZZorLose,Dammmmm #eff sleep I'm inspired... Hustlers don't Slumber... #cashin,0,0,1,0,en,I'm Famous in Heaven,"['eff', 'cashin']"
09:12:03 14:58:36,helpnetsecurity,Feds sued for withholding social network surveillance info (http://bit.ly/8ngkVC) #EFF,1,0,0,0,en,Global,['EFF']
09:12:03 14:13:13,zendry,#EFF arbetar på. RT @mashable Is the CIA Following You on Twitter? http://bit.ly/5UD7I9,0,0,0,0,sv,Stockholm,['EFF']
09:12:03 13:06:45,jprovo,#EFF analysis of proposed #UK Digital Economy Bill. Hope the overly-restrictive provisions don't make it to the final: http://bit.ly/6WGwJs,0,0,0,0,en,,"['EFF', 'UK']"
09:12:03 11:52:49,wullon,RT @_analogue_: RT @clacke These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,0,0,0,0,en,"Paris, France","['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 11:51:19,_LR_,RT @clacke These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,0,0,0,0,en,"Toulouse, NY, SF","['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 11:48:16,breizh2008,RT @j_zim: RT @clacke These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,0,0,0,0,en,France,"['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 11:35:40,privacylawyer,Sprint Received 8M Law Enforcement Requests for GPS in past Year | #EFF http://bit.ly/5KDicn #privacy #surveillance,0,0,0,0,en,Canada,"['EFF', 'privacy', 'surveillance']"
09:12:03 11:35:39,Ls01,ah ah :-) RT @j_zim RT @clacke These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,0,0,0,0,en,"Toulouse mostly, Paris un peu","['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 11:33:11,jerezim,RT @clacke These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,3,0,1,0,en,"Offline, InfraNet, Deep Web","['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 11:21:30,firusvg,OMFG! RD @clacke: These two prime numbers are illegal under the #dmca. Brilliant! http://ur1.ca/h1z7 #fsf #eff #gnu #cc,0,0,0,0,en,Veliko Gradište,"['dmca', 'fsf', 'eff', 'gnu', 'cc']"
09:12:03 10:02:43,DELASOCIAL,"#EFF verklagt Geheimdienste und Co. für Social Media-Nutzung: ""Is the CIA Following You on Twitter?"" http://bit.ly/6NGGcE #monitoring",0,0,0,0,de,"Hamburg, Berlin, Madrid","['EFF', 'monitoring']"
09:12:03 09:08:02,EFF_TOSBack,Policy change: DoubleClick Privacy Policy http://is.gd/5aTTG #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
