Text,Datetime,Location,Hashtags
ifp leader prince mangosuthu buthelezi conveyed condolences flood victims families lost loved ones recent storms well pentecostal holiness church victims buried today sabcnews sabckzn generalelections2019,19:04:28 13:51:22,South Africa,"['IFP', 'sabcnews', 'sabckzn', 'GeneralElections2019']"
ifp national spokesperson mkhuleko hlengwa took podium supporters cheered political regalia sabcnews sabckzn generalelections2019,19:04:28 13:34:42,South Africa,"['IFP', 'sabcnews', 'sabckzn', 'GeneralElections2019']"
ifp president prince mangosuthu buthelezi arrives kwamashu sizonqoba campaign ahead may general elections sabcnews sabckzn generalelections2019 elections,19:04:28 11:59:14,South Africa,"['IFP', 'SIZONQOBA', 'sabcnews', 'sabckzn', 'GeneralElections2019']"
elections2019 indian vote must go political party taking needs citizens indianorigin forward anc zacp ifp eff da mf,19:04:28 06:20:31,South Africa,"['Elections2019', 'ANC', 'ZACP', 'IFP', 'EFF', 'DA', 'MF']"
democracy south africa enjoys today easily let justice vote recognise democratic significance ifp national spokesperson article audio interview ifp election2019,19:04:26 09:36:36,South Africa,"['IFP', 'Election2019']"
wonder inkathafreedomparty ifp use fact ancsacp zulu top 6 mobilize zulus rather vote ifp elections2019 could major impact outcome,19:04:22 05:44:53,South Africa,"['InkathaFreedomParty', 'IFP', 'Elections2019']"
yebo ngiyakuzwa baba spiwe ungixolele kukubiza nge gama eyenza ngisho kanje ukuthi ifp iyakholelwa ebukhosini besintu nakubantu base makhaya nesintu nje jikelele nebandla lakho baba ngokunjalo yingakho ngith u 80 wa bantu abadala uvotela yona,19:04:20 16:41:47,South Africa,['IFP']
political parties thejudasinmylife tell lie 11 languages tell u thing eff anc da ifp next time say jesus registered vote limpopo,19:04:19 05:54:40,"Campsbay,Cape Town,Western.C","['TheJudasInMyLife', 'EFF', 'ANC', 'DA', 'IFP', 'Jesus']"
election debate tonight 20h30 nausheena mahomed da abdul razak noorbhai eff nazier paulson aljamaah ebrahim ismail tayob cope tom mofokeng anc pheliso nkomo ifp alco ngobese electiondebate countdowntoelections saelections2019,19:04:18 12:03:28,South Africa,"['DA', 'EFF', 'AlJamaah', 'COPE', 'ANC', 'IFP', 'ElectionDebate', 'CountdownToElections', 'SAElections2019']"
video jubilant ifp members welcoming prince mangosuthu buthelezi arrives address partys provincial manifesto launch pietermaritzburg elections2019,19:04:17 11:43:07,South Africa ,"['IFP', 'Elections2019']"
video ifp members started filling winston churchill hall party wl b launching provl manifesto main speakers wl b prince mangosuthu buthelezi velenkosini hlabisa partys kzn premier candidate party slogan trust us elections2019,19:04:17 10:51:29,South Africa ,"['IFP', 'Elections2019']"
ifp members supporters pmb ahead arrival leader prince mangosuthu buthelezi party launching kzn election manifesto enca,19:04:17 10:00:34,"Johannesburg, South Africa","['IFP', 'eNCA']"
delport saelections2019 much debate would make interesting viewing debate da mmusimaimane eff smalema atm ifp udm kwankwa would riveting nextgeneration,19:04:16 19:55:02,South Africa,"['SAElections2019', 'DA', 'MmusiMaimane', 'EFF', 'ATM', 'IFP', 'UDM', 'NextGeneration']"
saelections2019 much debate would make interesting viewing debate da mmusimaimane eff smalema atm ifp udm kwankwa would riveting nextgeneration,19:04:16 19:51:06,South Africa,"['SAElections2019', 'DA', 'MmusiMaimane', 'EFF', 'ATM', 'IFP', 'UDM', 'NextGeneration']"
saelections2019 projected voter trends parties undecided good udm ifp atm acdp cope apc,19:04:14 18:32:43,South Africa,"['SAElections2019', 'Good', 'UDM', 'IFP', 'ATM', 'ACDP', 'COPE', 'APC']"
video mangosuthubuthelezi concluded address ifp supporters brits north west afternoon elections2019,19:04:14 13:35:24,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
change needed northwest promises delivery party track record delivery 44 years ifp trustus 8may2019 voteifp,19:04:14 12:42:03,South Africa,"['NorthWest', 'IFP', 'TrustUs', '8May2019', 'VoteIFP']"
mangosuthubuthelezi says proud led ifp believes national leadership take buthelezi said stand reelection parties elective conference july elections2019,19:04:14 12:33:38,South Africa,"['MangosuthuButhelezi', 'IFP', 'Buthelezi', 'Elections2019']"
mangosuthubuthelezi urges young voters go head polls may 8 elections2019 adds know vote someone else choose ifp,19:04:14 12:23:43,South Africa,"['MangosuthuButhelezi', 'Elections2019', 'IFP']"
mangosuthubuthelezi says people misled parties talk socialism gives examples says failed says sad see people disillusioned rhetoric deliver ifp elections2019,19:04:14 12:22:22,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi urges supporters read ifp manifesto engage party says manifesto promise eldorado designed implemented rather garner votes elections2019,19:04:14 12:17:32,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi reminds ifp experience tiers govt adding mandela mbeki appointed acting president 20 times led kzn 2 occasions elections2019,19:04:14 12:15:50,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi says party slogan trust ifp voters trust party improve service delivery health education justice system etc elections2019,19:04:14 12:13:58,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
corruption patients continue wait long queues treatment cannot afford comes late says mangosuthubuthelezi ifp elections2019,19:04:14 12:12:04,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi says whenever hear ifp think integrity says country needs restore integrity job government leadership marred corruption elections2019,19:04:14 12:09:47,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi says time wake call anc says south africa needs leaders put people ahead pockets leadership already exists ifp says elections2019,19:04:14 12:08:07,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
mangosuthubuthelezi tells supporters upcoming elections2019 crucial would need save south africa ifp shares sentiment,19:04:14 12:02:22,South Africa,"['MangosuthuButhelezi', 'Elections2019', 'IFP']"
ifp leader mangosuthubuthelezi arrives brits elections2019,19:04:14 11:34:26,South Africa,"['IFP', 'MangosuthuButhelezi', 'Elections2019']"
ifp supporters primindia hall brits north west mangosuthubuthelezi elections2019,19:04:14 10:38:32,South Africa,"['IFP', 'MangosuthuButhelezi', 'Elections2019']"
ifp set host party conference july however january mangosuthubuthelezi announced would stand elections helm 4 decades,19:04:14 10:13:41,South Africa,"['IFP', 'MangosuthuButhelezi']"
local dance group entertains patient crowd ifp supporters trickle hope seeing mangosuthubuthelezi visit north west town brits afternoon elections2019,19:04:14 09:59:50,South Africa,"['IFP', 'MangosuthuButhelezi', 'Elections2019']"
preparations still underway hour past time given mangosuthubuthelezi arrival primindia hall brits expected address ifp supporters part elections2019 campaign trail,19:04:14 09:51:13,South Africa,"['MangosuthuButhelezi', 'IFP', 'Elections2019']"
seifsa proud host top five south african political parties rundown south africa election ifp kicks political briefing session metals engineering industry,19:04:12 06:39:33,"Johannesburg, South Africa",['IFP']
south africans used idea ruled political party decades happened apartheid norm afterwards need learn okay government every 5 10years saelections2019 anc da eff acdp ffplus ifp cope,19:04:08 13:04:14,"Port Elizabeth, South Africa","['SAElections2019', 'ANC', 'DA', 'EFF', 'ACDP', 'FFPlus', 'IFP', 'COPE']"
seems parties assume africans read english far election posters soweto written english da multilingual ones ifp wants remove perception kzn party needs embrace languages besides isizulu english,19:04:08 11:06:18,"Johannesburg, South Africa",['IFP']
uve never kzn see since removal zupta zulus gonna vote ifp kzn parties,19:04:07 19:17:03,"Pretoria,Mams",['IFP']
dear south africans please keep votes four active opposition parties next elections eff udm da ifp 8may iec rest group individuals hoping get 1 2 sits earn mp salaries next 5 years,19:04:06 21:45:29,Johannesburg,"['EFF', 'UDM', 'DA', 'IFP', '8May', 'IEC']"
invited promising another lively election debate elections2019 nfp ifp eff anc da da,19:04:05 18:48:48,South Africa ,"['Elections2019', 'NFP', 'IFP', 'EFF', 'ANC', 'DA']"
tells countrys general elections around corner vote wisely elections2019 africancontentmovement ifp prm,19:04:04 15:15:35,South Africa ,"['Elections2019', 'AfricanContentMovement', 'IFP', 'PRM']"
know townhall debate last week honestly believe great plan kzn even ifp doesnt win country elections win kzn provincial elections im sure much better job kzn,19:04:03 15:10:42,"Durban, South Africa",['IFP']
let ask students true students rt true like lies effredfriday voteanc8may da ifp udm,19:03:30 06:28:27,"Pretoria, South Africa","['EFFRedFriday', 'VoteANC8May', 'da', 'ifp', 'udm']"
voter turnout low anc win another northern kzn ward ifp atm makes strides easterncape via,19:03:28 11:51:41,South Africa,"['ANC', 'KZN', 'IFP', 'ATM', 'EasternCape']"
elections2019 six take aways durbantownhall encatownhalldebate eff anc ifp babeswodumo,19:03:28 09:54:35,"Durban, South Africa","['Elections2019', 'DurbanTownHall', 'eNCATownHallDebate', 'EFF', 'ANC', 'IFP', 'BabesWodumo']"
buthelezis last campaign mangusuthubuthelezi ifp 2019iec 2019southafricaselections,19:03:26 12:33:59,"Randburg, South Africa","['MangusuthuButhelezi', 'IFP', '2019IEC', '2019SouthAfricasElections']"
terrible news rest peace mama mamzila love always hearts make sure ifp wins reclaim glory kzn province coming elections mama,19:03:26 02:16:30,"Johannesburg, Gauteng, SA",['IFP']
vdmerwe terrible news rest peace mama mamzila love always hearts make sure ifp wins reclaim glory kzn province coming elections mama please give us signal,19:03:26 02:13:16,"Johannesburg, Gauteng, SA",['IFP']
runup election parties meant receive equal media coverage poll prediction headlines see get many percent ipsos equity da ifp udm etc,19:03:25 01:41:43,Cape Town,"['ipsos', 'ifp', 'udm']"
ifp launched gauteng manifesto soweto party leader mangosuthu buthelezi encouraged voters vote heads well hearts newsnight courtesy dstv403,19:03:21 16:15:20,South Africa,"['IFP', 'NewsNight', 'DStv403']"
ifp crucial vote head well heart weigh contenders buthelezi,19:03:21 12:12:26,"Johannesburg, South Africa",['IFP']
panel discussion countrys foreign policy represented discussion anc eff da ifp parties table foreign policy stance ahead elections,19:03:19 16:12:16,South Africa ,"['ANC', 'EFF', 'DA', 'IFP']"
ifp want see black black violence let carry assassinate chairman politics must campaign win voters must also deliver good service voters order stay power,19:03:16 14:08:39,Pretoria,['IFP']
vote anc get real vote da shitting vote eff funee youre scream vote ifp vote good shes vote ff hehehehe vote udm yeah right vote theres need nonoftheabove option itll send powerful message,19:03:16 12:52:49,Cape Town,"['ANC', 'DA', 'EFF', 'IFP', 'GOOD', 'FF', 'UDM', 'NonOfTheAbove']"
alert please catch ifp deputy president inkosi mzamo buthelezi mp tomorrow 630 morning live sabc 2 voteifp trustus,19:03:14 18:54:57,"Pietermaritzburg, South Africa","['IFP', 'VoteIFP', 'TrustUs']"
rt want vote along racial lines wrong ifp,19:03:11 08:23:17,South AFRICA,['IFP']
ifp says election manifesto premised securing social economic justice south africans inkosi buthelezis confident party well may newsnight courtesy dstv403,19:03:10 15:40:17,South Africa,"['IFP', 'election', 'NewsNight', 'DStv403']"
voted power ifp promises fight crime stop genderbasedviolence inkosi buthelezi says justice system classify violence women children serious crime newsnight courtesy dstv403,19:03:10 15:35:48,South Africa,"['IFP', 'genderbasedviolence', 'crime', 'NewsNight', 'DStv403']"
least manifesto convinced gonna vote ifp mr mangosuthu resign give youth lead organization youth follow,19:03:10 15:08:23,"Zebediela, South Africa",['IFP']
vote clear ifpmanifesto ifp ifp,19:03:10 12:00:08,South Africa,"['IFPManifesto', 'IFP', 'IFP']"
ifp ready life without mangosuthu buthelezi ifp deputy president inkosi mzamo buthelezi says fully supports party decision appoint velenkosi hlabisa successor prince mangosuthubuthelezi ifpelectionmanifesto sabcnews,19:03:10 11:19:33,South Africa,"['IFP', 'MangosuthuButhelezi', 'IFPElectionManifesto', 'sabcnews']"
ifp president mangosuthubuthelezi spent time earlier morning sri sri radha radhanath temple chatsworth evoking special blessing 2019generalelections lotus sabcnews,19:03:10 10:25:07,"Durban, South Africa","['IFP', 'MangosuthuButhelezi', 'Chatsworth', '2019GeneralElections', 'sabcnews']"
ifp dp inkosi mzamo buthelezi says fully supports partys decision appoint velenkosi hlabisa successor prince mangosuthu buthelezi hlabisa mayor hlabisa northern kzn ifp unveiling 2019 election manifesto chatsworth south durban sabcnews,19:03:10 10:23:40,South Africa,"['IFP', 'sabcnews']"
chatsworthstadium slowly filling ifp supporters make hear party president mangosuthubuthelezi present plans 2019generalelections join us bring ifpmanifestolaunch 1pm lotus talk sabcnews,19:03:10 09:42:26,"Durban, South Africa","['ChatsworthStadium', 'IFP', 'MangosuthuButhelezi', '2019GeneralElections', 'IFPManifestoLaunch', 'sabcnews']"
scores ifp members supporters started arriving chatsworth stadium south durban launch partys election manifesto sabcnews,19:03:10 09:14:26,South Africa,"['IFP', 'Durban', 'sabcnews']"
looking forward speech manifesto ifp chatsworthstadium voteifp 8 may,19:03:10 05:47:57,"Durban, South Africa","['IFP', 'ChatsworthStadium', 'VOTE_IFP']"
ifp launch 2019 election manifesto fourth biggest party country says wants take control kwazulunatal sabcnews,19:03:10 05:27:35,South Africa,"['IFP', 'sabcnews']"
anc wins ifp wards kwazulunatal byelections anc byelections kzn ifp elections,19:03:07 07:59:58,South Africa,"['ANC', 'byelections', 'KZN', 'IFP', 'elections']"
byelections kzn give us good idea impact antiramaphosa rhetoric province ifp chances containing slippage,19:03:06 09:17:06,South Africa,"['by', 'KZN', 'Ramaphosa', 'IFP']"
also voted mcbride ifp gaining,19:03:02 07:06:17,South Africa,['IFP']
hon princess phumzile buthelezi theofficialopeningofthekznlegislature kznsopa2019 ifp voteifp,19:03:01 09:51:04,"Pietermaritzburg, South Africa","['TheOfficialOpeningOfTheKZNLegislature', 'KZNSOPA2019', 'IFP', 'VoteIFP']"
ifp gears launch election manifesto,19:02:25 17:53:04,South Africa,['IFP']
guys forget ifp give us votes well,19:02:23 06:32:24,South Africa,['IFP']
iamforpeople ifp voteifp,19:02:22 09:18:04,"Pietermaritzburg, South Africa","['IamForPeople', 'IFP']"
iamforpeople ifp eyamieyakhoeyethusonke voteifp8thmay,19:02:22 09:16:08,"Pietermaritzburg, South Africa","['IamForPeople', 'IFP', 'EyamiEyakhoEyethuSonke', 'VoteIFP8thMay']"
government parties quiet elections eff da anc ifp ect,19:02:18 15:02:31,"Pretoria, South Africa","['EFF', 'DA', 'ANC', 'IFP']"
vdmerwe im afraid say embody tipe leadership need ifp vocal certain challenges sans facing thank keeping us grounded one accuse theft corruption hence voting ifp better option,19:02:10 20:38:29,Cape Town,"['IFP', 'IFP']"
nationally vote eff locally ifp vote secret,19:02:08 05:12:00,"Ulundi, South Africa","['EFF', 'IFP']"
south african politics dead opposition parties blame significant levels public trust political alternative keep society together people shift vote away anc da eff ifp,19:02:06 12:42:49,South Africa,"['ANC', 'DA', 'EFF', 'IFP']"
anc eff da cope ifp give people food parcels know vote every 5 years wow anc wins elections know south africas still blind wake buy bread r40,19:01:29 08:22:56,"Virginia, South Africa","['ANC', 'EFF', 'DA', 'COPE', 'IFP', 'ANC', 'elections']"
todays cartoon voterregistration voterid registertovote registrationday politics political parties iec anc da cope eff pac ifp afriforum freedomfrontplus ramaphosa juliusmalema maimane vote voters elections2019 elections,19:01:29 04:21:24,South Africa,"['VoterRegistration', 'VoterID', 'RegisterToVote', 'registrationday', 'politics', 'Political', 'parties', 'IEC', 'ANC', 'DA', 'Cope', 'EFF', 'PAC', 'IFP', 'Afriforum', 'FreedomFrontPlus', 'ramaphosa', 'JuliusMalema', 'Maimane', 'vote', 'voters', 'Elections2019', 'Elections']"
vote party ifp hope safricans,19:01:27 11:01:27,South Africa,['IFP']
ifp president mangosuthu buthelezi decided time retire 4 decades ifps head buthelezi announced would reelection partys elective conference later year elections2019,19:01:22 07:01:49,South Africa,"['IFP', 'Elections2019']"
end political era leader mangosuthubuthelezi stand reelection opens younger generation ifp,19:01:20 06:34:28,South Africa,"['MangosuthuButhelezi', 'IFP']"
ifp president prince mangosuthu buthelezi says stand reelection party president however lead party 2019 elective campaign kzn,19:01:19 19:02:34,South Africa,"['IFP', 'KZN']"
breaking president ifp prince mangosuthu buthelezi says stand reelection party president however lead party 2019 elective campaign kzn,19:01:19 16:58:53,"Durban, South Africa","['IFP', 'KZN']"
sure watsons like guptas many friends across political spectrum bought thus owe favors bosasa anc eff udm da cope ifp let throw stonesstand election year,19:01:17 13:46:10,"Port Elizabeth, South Africa","['Bosasa', 'ANC', 'EFF', 'UDM', 'DA', 'COPE', 'IFP']"
ifp activates national voter registration campaigns ifp mangosuthubuthelezi,19:01:16 10:30:24,Johannesburg,"['IFP', 'MangosuthuButhelezi']"
ifp leader mangosuthu buthelezi giving voter registration pamphlets supporters launch party voter registration campaign durban tuesday ifp,19:01:15 11:51:32,south africa,['IFP']
ifp leader prince mangosuthu buthelezi partys voter registration campaign durban city hall ifp,19:01:15 11:45:07,south africa,['IFP']
ifp leader prince mangosuthu buthelezi partys voter registration campaign durban city hall ifp,19:01:15 11:06:43,south africa,['IFP']
main priority right first time voters ifp president ifpkzn,19:01:15 10:59:30,South Africa,"['IFP', 'IFPKZN']"
ifp leader prince mangosuthu buthelezi encourages partys members suppoters go numbers last voter registration later month launching partys voter registration campaign durban enca,19:01:15 10:57:20,"Johannesburg, South Africa","['IFP', 'eNCA']"
ifp president say enough time 2019elections ifpkzn,19:01:15 10:50:40,South Africa,"['IFP', '2019Elections', 'IFPKZN']"
ifp members party launch vote registration campaign durban city hall tuesday ifp,19:01:15 10:40:33,south africa,['IFP']
ifp leader prince mangosuthu buthelezi arrives partys voter registration rally durban enca,19:01:15 10:38:53,"Johannesburg, South Africa","['IFP', 'eNCA']"
president expected kickoff voters registration campaign durban today ifp ifpkzn,19:01:15 10:08:22,South Africa,"['IFP', 'IFPKZN']"
tragicomedy upcoming elections anc da eff ifp udm cope rats mice parties get ready spectacular election circus via,19:01:13 08:31:13,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'UDM', 'COPE']"
ifp claims anc alfred duma municipality illegally used public funds election efforts blessed gwala ifp member kzn provincial legislature called ramaphosa take action party members responsible,19:01:10 14:33:00,South Africa,"['IFP', 'ANC', 'election', 'KZN', 'Ramaphosa']"
please remember use last chance right thing register vote inkatha freedom party ifp yiqembu ongalethemba njalo nje amandla,19:01:08 20:56:02,"Pietermaritzburg, South Africa","['IFP', 'Amandla']"
dear ifp supporter registered vote generalelections2019 know ifp public representatives available assist didnt know call sms email ask assistance exist serve trustus siyanqoba2019,19:01:08 10:30:29,South Africa,"['Registered', 'Vote', 'GeneralElections2019', 'IFP', 'TrustUs', 'Siyanqoba2019']"
anc unseats ifp mtubatuba retains seat ladysmith byelections held wednesday sabcnews sabclzn,18:12:14 05:41:20,"Durban, South Africa","['ANC', 'IFP', 'Sabcnews', 'sabclzn']"
1 cant vote anc thieving industrial scale arrogance 2 cant vote eff also thieving insensitive childish cant vote da nothing much changed apartheid party went private school ifp refuses account apartheid sins,18:11:25 15:17:26,South Africa,"['ANC', 'EFF', 'DA', 'IFP']"
schreib posdible scenario anc 55 da 17 eff 8 ifp 4 udm 2 vf 2 acdp 2 nfp cope agang disappear replaced entrants ie unions church backed parties 10 key factors voter turnout 7348 2014 anc unity 2014 results,18:11:20 20:44:31,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'UDM', 'VF', 'ACDP', 'NFP', 'COPE', 'AGANG', 'ANC']"
hon blessed gwala mpl usihlalo weifp kuzwelonke sibonga abantu bakwanongoma ngokusethemba ngevoti labo ukuze sikwazi ukubuyisa iward yethu amandlaa sethembe trustus yenzaokufanele uvotele ubuholi obuqotho nongabethemba ifp kzn nongomabyelection,18:11:09 07:21:01,"Pietermaritzburg, South Africa","['Amandlaa', 'Sethembe', 'TrustUs', 'YenzaOkufanele', 'IFP', 'KZN', 'NONGOMABy']"
ifp getting stronger every thank people nongoma 2019elections ready abantubayasethemba nawesethembe trustus ifp siyaphambili nongomabyelection,18:11:09 07:16:15,"Pietermaritzburg, South Africa","['2019Elections', 'AbantuBayasethemba', 'NaweSethembe', 'TrustUs', 'IFP', 'Siyaphambili', 'NongomaBy']"
yekani kuvotela inkatha ifp,18:10:27 09:24:50,Kagiso,['IFP']
ifp mncwango announced elective conference party postponed 6 years since organisation held internal election zn,18:10:22 10:28:59,South Africa,['IFP']
ifp showing anc flames byelections held zululand region,18:10:04 09:55:36,South Africa ,"['IFP', 'ANC']"
student bodies ifp anc campaigned strongly mangosuthu university technology yesterday ahead student representative council src elections,18:09:20 12:17:29,"Durban, South Africa","['IFP', 'ANC']"
im going vote ifp,18:09:20 07:11:55,"Richard's Bay, South Africa",['IFP']
national spokesperson mkhuleko hlengwa urges sadesmo students win tomorrows elections ifpsrc ifpkzn ifp,18:09:19 13:59:24,South Africa,"['IFPSRC', 'IFPKZN', 'IFP']"
remembermarikana guyz apartheid race poor rich eff ifp vote2019 two partys changereconomical landmust backyouth development job creating south africanamp level education must top world wide history must south african,18:08:17 09:30:47,"South Africa, durban ","['RememberMarikana', 'EFF', 'IFP', 'VOTE2019']"
vegetative guy face ifp final stages rolling 19 election roadmap,18:07:31 20:05:27,South Africa,['IFP']
ifp final stages rolling 2019 election road map,18:07:31 20:01:48,South Africa,['IFP']
ifp hlengwa people voted ifp 1994 problems,18:07:31 10:39:08,"Johannesburg, South Africa",['IFP']
ifp hlengwa ifp elective conference leaderships election one item wideranging agenda hat deals policies etc make announcement necessary going conference sake conference zn,18:07:31 10:21:12,South Africa,['IFP']
ifp ifp leader prince mangosuthu buthelezi arrives media briefing durban party policy review summit election strategy fuel hikesenca,18:07:31 09:43:17,"Johannesburg, South Africa","['IFP', 'eNCA']"
ifp buthelezi says 5 key areas need addressed upcoming elections 1 economy2 unemployment job creation3 landpoverty social development 4 education skills development 5 crime security zn,18:07:31 09:37:21,South Africa,['IFP']
ifp ifp leader prince mangosuthu buthelezi address media briefing durban following party policy review summit party expected also touch election strategy plan fight fuel hikes enca,18:07:31 09:11:43,"Johannesburg, South Africa","['IFP', 'eNCA']"
keep voting party stop voting anc ramaphoria vote opposition party effturns5 da udm cope ifp elections2019 mondaymotivation,18:07:16 11:38:57,Cape Town,"['ANC', 'Ramaphoria', 'EFFturns5', 'DA', 'UDM', 'COPE', 'IFP', 'elections2019', 'MondayMotivation']"
black poor oppressed status improve 24yearsofancrulein past worship icon created wmc appease revolutionary movement safeguard stolenriches stolenlandwakeup 2018yearforactiondont vote anc eff da acdp ifp ff cope,18:07:11 17:29:38,"Cape Town, South Africa","['Black', 'Poor', 'Oppressed', '24YearsOfANCRule', 'WMC', 'StolenRiches', 'StolenLand', '2018YearForAction', 'ANC', 'EFF', 'DA', 'ACDP', 'IFP', 'FF', 'COPE']"
whilst consumed slaying parties whites leading voting section 25 constitutional amendment vuka mntomnyama landexpropriation landreform blacktwitter eff anc azapo pac udm ifp,18:07:10 12:58:44,South Africa,"['landexpropriation', 'LandReform', 'BlackTwitter', 'EFF', 'ANC', 'Azapo', 'PAC', 'UDM', 'IFP']"
place dont care oksalayo voting ifp,18:07:05 14:07:51,Vereeniging ,['IFP']
getting convinced anc must forget kzn vote 2019 isilo samabandla speaks ifp eff anc anc leadership seems make error,18:07:04 14:35:28,"Cape Town, South Africa","['ANC', 'KZN', 'IFP', 'EFF', 'ANC', 'ANC']"
imbizokazulu zuluking ifp placing anc rock hard place ahead 2019 general elections ingonyamatrust landexpropriation,18:07:04 11:18:37,"Johannesburg, South Africa","['ImbizoKaZulu', 'ZuluKing', 'IFP', 'IngonyamaTrust', 'LandExpropriation']"
problem ifp going surprise many people next year kzn red voteifp,18:07:03 19:08:20,South Africa,"['IFP', 'VoteIFP']"
true sad time good people three major parties though im sure smaller parties get votes 2014 eff da anc concourt partyfunding udm cope ifp election2019,18:06:21 18:05:59,Cape Town,"['EFF', 'DA', 'ANC', 'ConCourt', 'PartyFunding', 'UDM', 'COPE', 'IFP', 'Election2019']"
think lifestyle audits mandatory elected leaders da anc ifp eff udm acdp 2019elections,18:06:08 08:49:34,South Africa,"['da', 'anc', 'ifp', 'eff', 'udm', 'acdp', '2019Elections']"
comrades thinking number ones campaigning boosted ifp vote zuma nkandla,18:05:31 18:41:09,South Africa,"['IFP', 'Zuma', 'Nkandla']"
community nkandla mingled zuma voted ifp like,18:05:31 17:46:03,South Africa,"['Nkandla', 'Zuma', 'IFP']"
perhaps headline read ifp wins byelections nkandla jacobzuma campaigning,18:05:31 13:42:09,Johannesburg,"['IFP', 'Nkandla', 'jacobzuma']"
oops another bad office zuma always ifp seat though eff spectacularly crashed burned harbinger things come ifp wins byelections nkandla despite jacob zuma campaigning via,18:05:31 09:15:06,South Africa,"['EFF', 'IFP', 'Nkandla', 'Zuma']"
numbers kzn dont look good anc ifp defended ward nkandla today seems ramaphoria happening gauteng ramaphosa byelections,18:05:30 22:23:31,Cape Town,"['KZN', 'ANC', 'IFP', 'Ramaphoria', 'Ramaphosa', 'Byelections']"
ifp wins mtubatuba byelection,18:05:29 09:36:22,South Africa,['IFP']
vote ifp simonvdmerwe would never block youmkhuleko doesnt even block traffic outside maharani shenge bus,18:05:23 07:44:59,South Africa,['IFP']
seems frosty today sooooo keep safe keep warm great thursday winnie perfectmatchmzansi trollipvote mabuza zolaskweyiya weather keepwarm keepsafe behappy thursdaymotivation motivation eff anc da ifp,18:04:12 08:49:48,South Africa,"['Winnie', 'PerfectMatchMzansi', 'trollipvote', 'ZolaSkweyiya', 'Weather', 'KeepWarm', 'KeepSafe', 'BeHappy', 'ThursdayMotivation', 'Motivation', 'EFF', 'ANC', 'DA', 'IFP']"
smalema reason older generation voting ifp,18:04:10 18:42:20,"Cape Town, South Africa",['IFP']
nigeria behaving like ifp 1994 south africa elections,18:03:21 15:33:10,"MIDRAND,SOUTH AFRICA","['Nigeria', 'IFP']"
traditional leaders tired used like condoms anc ifp promise traditional powers made convince amakhosi participate local government elections participated promise broken,18:03:19 14:40:59,South Africa,"['ANC', 'IFP']"
traditional leaders tired used like condoms anc ifp promise traditional powers made convince amakhosi participate local government elections participated promise broken,18:03:19 12:36:29,South Africa,"['ANC', 'IFP']"
ifp leader mangosuthubuthelezi says registering vote important facet democracy many people fought speaking ulundi kwazulunatal verified details sabcnews,18:03:11 04:22:32,South Africa,"['IFP', 'MangosuthuButhelezi', 'sabcnews']"
zuma still national official hope u realize uve handed kzn ifp n da coalition u kiss kzn bye byewe voting zuma n sihle sorry,18:03:08 18:00:24,"Durban, South Africa","['Zuma', 'IFP']"
anyone explain ifp voted favour motion,18:03:01 10:19:46,Cape Town,['IFP']
zulu king wants r5 every subject help fight land expropriation interesting see much raises effect opposition 2019 elections ifp rise kzn,18:02:28 06:50:46,South Africa,"['IFP', 'KZN']"
voters need think critically 2019 think opp block civil society good alternative da eff ifp cope udm pac adec apc sacp bunch political prostitutes,18:02:26 20:56:48,"Johannesburg, South Africa","['DA', 'EFF', 'IFP', 'COPE', 'UDM', 'PAC', 'ADEC', 'APC', 'SACP']"
xoli proportional system gives smaller parties say otherwise would 2 party system 2014 election anc da eff ifp nfp possibly udm would seats may however less cadre deployment,18:02:25 04:56:07,South Africa,"['ANC', 'DA', 'EFF', 'IFP', 'NFP', 'UDM']"
analysis state nation address president cyril ramaphosa sona sona2018 anc elections2019 ancdoublespeak ret retnow classapartheid ancfailed da eff udm cope ifp blf economicapartheid poverty inequality landexpropriation mandela ramaphosa,18:02:17 02:08:20,South Africa,"['SONA', 'SONA2018', 'ANC', 'Elections2019', 'ANCDoubleSpeak', 'RET', 'RETNow', 'ClassApartheid', 'ANCFailed', 'DA', 'EFF', 'UDM', 'COPE', 'IFP', 'BLF', 'EconomicApartheid', 'Poverty', 'Inequality', 'LandExpropriation', 'Mandela', 'Ramaphosa']"
breaking news eff notes illegitimate election cyril ramaphosa president south africa ramaphosa malema anc eff da cope udm ifp,18:02:15 16:38:49,South Africa,"['Ramaphosa', 'Malema', 'ANC', 'EFF', 'DA', 'Cope', 'UDM', 'IFP']"
