Text,Datetime,Location,Hashtags
eff cllrs mogalecity demonstrated voting conscious possible consequences secretballot,17:07:11 23:47:10,Johannesburg,"['EFF', 'SECRETBALLOT']"
haaaa eff plans discipline councillors voted anc mogalecity cont,17:07:11 18:38:59,Johannesburg ,"['EFF', 'MogaleCity']"
eff anc mps mps must vote conscience good country eff regarding mogalecity,17:07:11 18:14:22,"Johannesburg, South Africa","['EFF', 'MogaleCity']"
ironic da warned eff vote da told eff captured look eff clearly cant make good decisions 4,17:07:11 07:24:52,South Africa,"['DA', 'EFF', 'EFF']"
anc adopt ret official ancpolicy vote 2019 elections da eff elections2019,17:07:09 20:37:31,South Africa,"['ANC', 'RET', 'ANCPolicy', 'DA', 'EFF', 'Elections2019']"
low cud eff use black votes sell white dominated apartheid party regime change,17:07:09 08:15:10,"Pietermaritzburg, South Africa",['Eff']
anc zombies care much pocket country eff lets go oneprovinceonemillionvotes n remove thieves,17:07:09 07:00:06,"Pretoria, South Africa","['EFF', 'OneProvinceOneMillionVotes']"
makhosi khoza betteryou r patheticbut anyway 2019 vote eff,17:07:08 14:41:28,South Africa,['EFF']
malema inthe eff party country parliament vote based issues partisan sabcnews,17:07:06 09:14:19,South Africa,"['malema', 'Eff', 'sabcnews']"
kamo cosatu blocked blocked probably told superceded eff go fight election,17:07:01 01:31:49,"Pretoria, South Africa",['EFF']
opinionpulse recent poll elections held next month anc 55 da 23 eff 16 6 ancpolicy,17:06:30 20:50:24,South Africa,"['OpinionPulse', 'poll', 'ANC', 'DA', 'EFF', 'ANCPolicy']"
da opinionpulse recent poll elections held next month anc 55 da 23 eff 16 6,17:06:28 20:39:08,South Africa,"['OpinionPulse', 'poll', 'ANC', 'DA', 'EFF', 'SouthAfrica']"
opinionpulse recent poll elections held next month anc 55 da 23 eff 16 6,17:06:26 18:06:25,South Africa,"['OpinionPulse', 'poll', 'ANC', 'DA', 'EFF', 'SouthAfrica']"
mpofu personally regret voting eff governed da,17:06:25 18:07:31,"Johannesburg, South Africa","['Eff', 'DA']"
zikalala said prepared work eff land issue hope also work vote confi,17:06:25 17:27:04,"Durban, South Africa",['EFF']
eff biggest growth almost double elections2014,17:06:25 15:45:43,South Africa,"['EFF', 'Elections2014']"
alot voting right parties stand jzwhites blacks 2019 independent year da eff,17:06:23 09:30:55,"Sandton, South Africa","['DA', 'EFF']"
prez zuma da leader mmusi maimane next elections never metros zumaqanda anc eff,17:06:22 14:27:50,Johannesburg,"['ZumaQandA', 'ANC', 'EFF']"
baba anzi finally heavens00 itdirectly george smalema whys da eff laid charges gupta calling black staff monkeysis done elections see hear speak,17:06:21 19:02:39,South Africa,"['DA', 'EFF']"
guptas zuma owns captured corruption statecapture junkstatus well done 2 parties voted 4 yes eff u,17:06:20 07:24:20,South Africa,"['Guptas', 'ZUMA', 'Captured', 'CORRUPTION', 'StateCapture', 'junkstatus', 'EFF']"
voted eff da reason go give vote never wonder many feel like sellouts,17:06:19 14:31:50,Cape Town,"['EFF', 'DA', 'SellOuts']"
3 one chanting land restitution streets yet mps oppositeeff recently offered votes strings rejected,17:06:19 07:53:08,"MIDRAND,SOUTH AFRICA",['EFF']
eff well oiled machine cant vote party led pensioners,17:06:17 08:35:21,"Mpumalanga, South Africa",['EFF']
eff cic juliusmalema declaration partner da effjune16 avotefortheeffisavotefortheda,17:06:16 11:50:21,"Cape Town, Western Cape","['EFF', 'JuliusMalema', 'DA', 'EFFJune16', 'AVoteForTheEFFIsAVoteForTheDA']"
malema want malls dont vote eff build malls must consumers effjune16 youthday2017,17:06:16 11:30:46,"Johannesburg, South Africa","['EFF', 'EFFJune16', 'YouthDay2017']"
youthday malema says da governing gp metros eff vote ampencourages crowd approach cities youth dev mk,17:06:16 11:28:28,South Africa,"['YouthDay', 'EFF']"
listen smalema realise used vote well juju speaks minds famousfreshfridays eff,17:06:16 05:02:35,"Roodepoort, South Africa","['FamousFreshFridays', 'EFF']"
ive never voted anc since first vote eff anc bunch losers,17:06:14 19:06:52,SOWETO,"['EFF', 'ANC']"
malemaforpresident im pink vote eff,17:06:14 10:31:15,"Centurion, South Africa","['MalemaForPresident', 'EFF']"
im eff voter believes vote working let party solve issues,17:06:14 05:30:02,South Africa,['EFF']
da said coalition voting eff mavusana,17:06:14 05:25:15,South Africa,"['EFF', 'mavusana']"
encaheadlines eff says helenzilles apology goal ahead 2019 elections,17:06:14 04:16:19,South Africa,"['eNCAheadlines', 'EFF', 'HelenZille']"
eff julius malema warned party would withdraw votes support da helen zille remains premier,17:06:13 17:22:43,South Africa,"['EFF', 'DA', 'Zille']"
exactly da done regard zille appease black racists eff clearly racist black voters,17:06:13 11:02:50,"Pietermaritzburg, SouthAfrica",['EFF']
anc dying da self destructing ff parties score come election2019 ifp eff ffp,17:06:13 10:17:15,"Johannesburg, South Africa","['Election2019', 'IFP', 'EFF', 'FFP']"
naka eff must withdrew vote da pe tshwane n joburg otherwise undermines mission unseat zuma opposition,17:06:13 09:57:14,Cape Town,['EFF']
eff keep thr word taking votes da vote come 2019 wil campaign eff helenzille,17:06:13 09:18:55,"south Africa, Pretoria","['EFF', 'DA', 'EFF', 'HelenZille']"
need early elections helenzille sabc mmusimaine eff guptacitizenship,17:06:13 09:11:37,"Johannesburg, South Africa","['HelenZille', 'SABC', 'MmusiMaine', 'EFF', 'GuptaCitizenship']"
2019 elections time thank eff udm da votes little theyve done fight expose anc corruption guptas,17:06:12 18:56:12,"Mpumalanga, South Africa","['EFF', 'UDM', 'DA', 'ANC', 'Guptas']"
would love us collectively decide black people give eff chance come 2019 national election da blacks anc loyalists,17:06:12 09:09:55,"Johannesburg, South Africa",['EFF']
wont thing thanks eff voting,17:06:11 05:34:42,"Pretoria, South Africa",['eff']
let give guaranteei voting eff 2019effs power diminished anc,17:06:10 07:04:56,South Africa,['EFF']
pleasure report members family voting eff 2019,17:06:09 13:10:25,South Africa,['EFF']
eff coalition da vote mutually clear please powertalk,17:06:09 08:55:32,South Africa,"['EFF', 'DA', 'PowerTalk']"
see voting eff 2019,17:06:09 07:56:35,"Vereeniging, South Africa",['EFF']
702malema 70 2019 election handed 2 u golden traydont mess leadership infighting eff,17:06:09 07:41:38,"Johannesburg,South Africa","['702Malema', 'EFF']"
bwahahahaha da chancegoing populist vote bringing par anceff,17:06:09 06:01:45,"Randburg, South Africa","['anc', 'eff']"
come 2019 vote still belongs eff,17:06:08 19:24:34,"Burgersfort, South Africa",['eff']
still dont regret voting eff,17:06:08 19:23:55,"Burgersfort, South Africa",['eff']
eff malema warns da withdraw votes municipalities da suspend zille premier,17:06:08 11:22:55,"Polokwane, South Africa",['EFF']
eff malema stresses five stop voting da municipalities fold hands mv,17:06:08 11:20:27,Midrand,['EFF']
eff malema stresses five stop voting da municipalities fold hands mv,17:06:08 11:20:27,South Africa,['EFF']
eff malema says eff stops voting da abstain could give da chance,17:06:08 11:19:16,"Johannesburg, South Africa",['EFF']
malema stop voting da municipalities wont vote anyone abstain eff,17:06:08 11:18:43,Johannesburg,['EFF']
enca cut malema presser immediately malema started talking withdrawing party votes municipalities eff,17:06:08 11:18:13,Johannesburg,"['ENCA', 'Malema', 'EFF']"
eff malema warns da withdraw votes municipalities dont suspend helen zille premier western cape,17:06:08 11:17:16,South Africa,['EFF']
eff malema says going vote party loves individual south africa,17:06:08 11:16:58,"Johannesburg, South Africa",['EFF']
eff malema fiveto withdrawing votes municipalities remove helen zille,17:06:08 11:16:55,"Johannesburg, South Africa",['EFF']
malema says da white arrogance must stop withdraw votes municipalities dont owe da nothingeff,17:06:08 11:11:39,Johannesburg,['EFF']
eff malema da change attitude white arrogance vote nelson mandela bay,17:06:08 11:10:54,"Johannesburg, South Africa",['EFF']
malema says vote anc part crime countrys streets occupied safricans nothing eff,17:06:08 10:43:46,"Johannesburg, South Africa",['EFF']
majority ppl voted eff tlokwe condition hasnt changed,17:06:06 14:28:47,South Africa,"['EFF', 'Tlokwe']"
eff first partythat voted current pp,17:06:04 15:38:58,"Johannesburg, South Africa",['EFF']
may remind eff voted current pp despite warnings,17:06:04 12:24:07,South Africa,['EFF']
siame theatre buddy show da racist taking former leader lose coloured vote though eff,17:06:04 07:28:28,Cape Town,['EFF']
guptaleaks emails still reducle eff voting anc metros,17:06:03 07:43:45,"Mbilwi, South Africa","['GuptaLeaks', 'EFF', 'ANC']"
eff leading social media polls 2019 hopefully translate real votes victory party,17:06:01 12:43:24,"Polokwane, South Africa",['EFF']
todays ancnec vote go wire split anc two camps captured yet captured eff da,17:05:28 09:30:39,"Port Elizabeth, South Africa","['EFF', 'DA']"
never trust political gangsters robbed anc thanks juliusmalema eff voting zuma,17:05:28 04:52:26,"Cape Town, South Africa","['southafrica', 'ANC', 'JuliusMalema', 'EFF', 'ZUMA']"
maimane bulletproofed blackness knew eff vote would go da would voted,17:05:27 11:36:06,South Africa ,"['EFF', 'DA']"
khawula eff calls point order tell parlement next water minister budgetvote2017,17:05:26 09:29:10,Cape Town,"['Khawula', 'EFF', 'Parlement', 'water', 'BudgetVote2017']"
africaday malema someone said eff wants win elections must abandon land said going,17:05:25 13:09:50,"Polokwane, South Africa","['AfricaDay', 'EFF']"
nquthu eff ward 12 one biggest wards 1700 people registered vote springlake high school zn,17:05:24 13:00:15,Cape town,"['Nquthu', 'EFF']"
nquthu eff ward 12 one biggest wards 1700 people registered vote springlake high school zn,17:05:24 12:39:03,South Africa,"['Nquthu', 'EFF']"
good luck eff nquthu municipality election,17:05:24 06:01:02,"Soweto, South Africa",['EFF']
nquthu eff never seen poverty life saw systemic genocide thats human mouldering nquthu voters please vote eff,17:05:22 16:24:26,"Midrand, South Africa","['Nquthu', 'EFF', 'Nquthu', 'EFF']"
eff nqutu comedy central event ifp supporters lighter moment electioneering,17:05:22 15:51:24,"Pietermaritzburg, South Africa",['Eff']
nquthu eff malemabut dont like eff angry vote ifp anything except corrupt anc,17:05:22 14:12:02,South Africa,"['Nquthu', 'EFF']"
nquthu eff malema vote anc wednesday show come 2019 zn,17:05:22 14:11:26,South Africa,"['Nquthu', 'EFF']"
nquthu eff malemaif want continue life unemployment go vote one head looks like butternut,17:05:22 14:08:08,South Africa,"['Nquthu', 'EFF']"
nquthu eff malemathe problem voting since 1994 things differently youll see change zn,17:05:22 13:54:52,South Africa,"['Nquthu', 'EFF']"
nquthu eff malema must know vote anc wednesday youre voting zumas kraal zn,17:05:22 13:54:00,South Africa,"['Nquthu', 'EFF']"
nquthu eff malema vote wednesday must give anc middle finger,17:05:22 13:53:30,South Africa,"['Nquthu', 'EFF']"
nquthu eff malema vote must vote critically deny water deny life,17:05:22 13:51:42,South Africa,"['Nquthu', 'EFF']"
nquthu eff malema vote us wont threats threatened take away social grants,17:05:22 13:49:26,South Africa,"['Nquthu', 'EFF']"
nquthu eff malemaon wednesday want vote eff willingness eff dont buy people,17:05:22 13:48:44,South Africa,"['Nquthu', 'EFF']"
president julius malema help white voter via eff malema da news anc,17:05:21 10:20:59,South Africa,"['SouthAfrica', 'EFF', 'Malema', 'DA', 'News', 'ANC']"
counting eff da 2 oppose thy use 2019 electioneering dont blieve opposition risk disclosure,17:05:19 11:02:30,South Africa,"['EFF', 'DA']"
het jy dalk oorgeloop eff toe budgetvote2017 ruraldevelopment landreform,17:05:19 07:57:36,Cape Town,"['EFF', 'BudgetVote2017', 'ruraldevelopment', 'landreform']"
south africa really needs thank smalema exposing zupta gangers cone 2019 must vote eff,17:05:18 14:47:29,"Giyani, South Africa","['ZUPTA', 'EFF']"
dreaming anc eff udm join forces one struggle vote days lengineer,17:05:14 17:19:38,"Johannesburg, South Africa","['ANC', 'EFF', 'UDM', 'lengineer']"
right whos next deathpenalty needs 2 b reinstated come democraticalliance cope eff u want us 2 vote 4 utable parly,17:05:14 15:12:30,South Africa  ,"['deathpenalty', 'DemocraticAlliance', 'Cope', 'Eff']"
eff win election white university uct surely govern city johannesburg,17:05:12 13:31:43,South Africa,['EFF']
eff voted twice made clear place tribalist malamulele municipality theyre vuwani,17:05:07 19:09:11,"Venda, South Africa","['EFF', 'Vuwani']"
floyd please stop confusing people eff gave votes party de klerks exvoters assimilated da,17:05:06 14:46:49,South Africa,"['EFF', 'DA']"
must commend eff voting da da delivering joburg mayor joburgsoca17 restored hope gud governance,17:05:04 06:16:13,"Johannesburg, South Africa","['EFF', 'DA', 'JoburgSoca17']"
caught sleeping jz version ret copy eff land grab nationalisation get votes unconstitutional,17:05:03 07:14:49,South Africa,['EFF']
eat votes best freedom quotes leaders mandela freedomday anc da eff,17:04:28 08:31:37,South Africa,"['Mandela', 'FreedomDay', 'ANC', 'DA', 'EFF']"
motlanthe sure vote anc 2019 eff da ifp,17:04:26 14:50:38,South Africa,"['Motlanthe', 'ANC', 'EFF', 'DA', 'IFP']"
please anc keep zuma dynasty going best election tool opposition ears eff da udm ifp cope acdp et al,17:04:24 09:25:23,South Africa,"['ANC', 'Zuma', 'EFF', 'DA', 'UDM', 'IFP', 'COPE', 'ACDP']"
coalition 2019 best chances getting votes anc minorities parties excl da eff,17:04:24 00:29:24,South Africa,"['coalition', 'SouthAfrica', 'ANC', 'DA', 'EFF']"
wont happen refused eff votes amending land issue recently 4get 3rd termthis zimbabwe,17:04:21 07:36:34,"MIDRAND,SOUTH AFRICA","['EFF', 'Land', 'Zimbabwe']"
vote secretballot granted concourt think voteofnoconfidence zuma succeed anc da eff,17:04:19 00:17:09,South Africa,"['SECRETBALLOT', 'ConCourt', 'voteofnoconfidence', 'Zuma', 'ANC', 'DA', 'EFF']"
like britain zuma called early national election doubt anc would win wait 2019 eff cope udm ff da damarch,17:04:18 12:03:47,"Port Elizabeth, South Africa","['EFF', 'COPE', 'UDM', 'FF', 'DA', 'DAMarch']"
eff udm da cope wishin scothos cat chair voteofnoconfidence igazimzansi,17:04:16 20:28:13,"Cape Town, South Africa","['EFF', 'UDM', 'DA', 'COPE', 'VoteOfNoConfidence', 'IgaziMzansi']"
abstaining 2019elections wont solve problem hv go vote anc even means vote eff anc time,17:04:14 06:08:49,"Cape Town, South Africa","['2019elections', 'ANC', 'EFF', 'ANC']"
believe vote noconfidence debate parliament decided end secretballot anc da eff,17:04:13 08:16:47,South Africa,"['NoConfidence', 'parliament', 'SecretBallot', 'ANC', 'DA', 'EFF']"
honestly juliusmalema starting 2 look like next president eff might win next electionsanc madiba,17:04:13 03:04:47,"Johannesburg, South Africa","['JuliusMalema', 'EFF', 'ANC']"
lets vote eff,17:04:12 13:40:39,"Johannesburg, South Africa",['EFF']
much respect smalema eff vote without fear,17:04:11 19:23:21,South Africa,['EFF']
2019 elections smaller members deoc find difficult explain voters vote rather da eff,17:04:10 05:45:58,South Africa,"['DEOC', 'DA', 'EFF']"
real danger election rhetoric neither intention policies implement ret anc da eff,17:04:09 12:26:07,South Africa,"['RET', 'ANC', 'DA', 'EFF']"
vote anc 2019 turns radical economic policy empty promise rhetoric da eff,17:04:09 11:41:23,South Africa,"['ANC', 'DA', 'EFF']"
saunites eff colours police savesa supporter placard reading cant fix stupid vote,17:04:07 09:03:34,south africa,"['SAUnites', 'EFF', 'SaveSA']"
ancyl threatening south african people voted zuma kill want remove president eff,17:04:06 17:36:34,SOWETO,"['Zuma', 'EFF']"
thepro believe awake well kzn know exactly next elections eff,17:04:06 09:15:34,South Africa,['EFF']
guys promise dont vote eff never move forward country time change,17:04:05 12:46:15,"Johannesburg, South Africa",['EFF']
eff anc da parliament confirms da asked zuma confidence vote via,17:04:05 11:20:43,"Cape Town, South Africa","['EFF', 'ANC', 'DA']"
ppl alwys accuse eff sell outs keep quiet anc votes da land,17:04:04 08:11:11,"Durban, South Africa","['EFF', 'ANC']"
clearly vote eff,17:04:03 14:42:10,Cape Town,['EFF']
da eff applied motion confidence zuma lobbying anc vote noconfidencevote,17:04:02 12:44:17,South Africa,"['DA', 'EFF', 'ANC', 'NoConfidenceVote']"
mbete says national assembly scheduled reconvene beginning may eff da want week noconfidencevote,17:04:02 12:05:34,"Johannesburg, South Africa","['EFF', 'DA', 'NoConfidenceVote']"
da eff applied motion confidence zuma lobbying anc vote noconfidencevote,17:04:02 11:54:01,"Johannesburg, South Africa","['DA', 'EFF', 'ANC', 'NoConfidenceVote']"
matter vote unite kick zuma zumanoconfidence zumamustfall anc democraticalliance eff,17:04:02 10:37:54,"Johannesburg, South Africa","['unite', 'Zuma', 'ZumaNoConfidence', 'ZumaMustFall', 'ANC', 'DemocraticAlliance', 'EFF']"
facti die cic eff belong 1 change mind set exceptvote economic 2019,17:04:01 21:14:59,"Kwa-Thema, South Africa","['CIC', 'EFF', 'Vote']"
dont care says whatlet anc die natural deathwe voted zupta 2 powernow time 2 trust eff,17:04:01 21:10:36,"Kwa-Thema, South Africa","['ANC', 'EFF']"
fact eff last hope removal kliptocracy real economic freedom uslets vote eff,17:04:01 20:55:16,"Kwa-Thema, South Africa","['EFF', 'EFF']"
accept zuptas apology fail uphold constitution playing conspiracyy cant vote eff 2 power,17:04:01 20:49:29,"Kwa-Thema, South Africa",['EFF']
speaker mbete cut short working trip bangladesh publicly comment tomorrow zuma noconfidence vote requested eff da,17:04:01 20:10:54,Cape Town,"['Mbete', 'Zuma', 'NoConfidence', 'EFF', 'DA']"
eff anc never vote white people,17:04:01 11:53:32,"Pretoria, South Africa","['EFF', 'ANC']"
eff supported da called vote confidence zumamustfall cabinetreshuffle,17:03:31 13:49:37,South Africa,"['EFF', 'DA', 'zumamustfall', 'cabinetreshuffle']"
cabinetreshuffle eff smalema voters 2014 2016 hope happy proud mess caused today,17:03:31 12:40:39,"Hillbrow, Johannesburg","['CabinetReshuffle', 'EFF']"
eff malema waste time try vote confidence try everything crisis cabinetreshuffle,17:03:31 12:23:25,Johannesburg,"['EFF', 'cabinetreshuffle']"
eff malema says need least anc mps vote motion confidence order succeed,17:03:31 12:22:57,"Johannesburg, South Africa",['EFF']
eff malema says lawyers adviced want succeed vote confidence anc mps cant abstain must vote,17:03:31 12:22:15,Johannesburg,['EFF']
cabinetreshuffle eff smalema motion confidence cant abstain must vote,17:03:31 12:21:48,"Hillbrow, Johannesburg","['CabinetReshuffle', 'EFF']"
hope anc woken vote confidence taken serious eff da zumamustfall,17:03:31 06:27:19,"Randburg, South Africa","['EFF', 'zumamustfall']"
eff smalema call vote confidence likely succeed da rushed incabinetreshuffle,17:03:30 23:00:22,Cape Town,"['EFF', 'cabinetreshuffle']"
eff enters vote confidence debate cabinetreshuffle,17:03:30 22:43:49,Johannesburg,"['EFF', 'cabinetreshuffle']"
perfect time da eff launch another vote confince zuma parliament cabinetreshuffle,17:03:30 22:27:51,South Africa,"['DA', 'EFF', 'Zuma', 'cabinetreshuffle']"
2019elections eff looking even attractive animalfarm playing zumamustfall zumamustfaceimpeachment,17:03:30 22:05:55,"Port Elizabeth, South Africa","['2019Elections', 'EFF', 'AnimalFarm', 'ZumaMustFall', 'ZumaMustFaceImpeachment']"
well go communists cabinetreshuffle odds eff sacp alliance next election cosatu stop fence sitting,17:03:30 21:45:48,South Africa,"['communists', 'cabinetreshuffle', 'eff', 'sacp', 'cosatu']"
eff asking order instructing mps vote particular want parliament follow law,17:03:30 16:53:00,"Pretoria, South Africa","['EFF', 'Parliament']"
juliusmalema gets right even vote eff,17:03:30 15:23:10,Cape Town,"['JuliusMalema', 'EFF']"
malema says eff planning lobby anc mps abstain voting motion confidence zuma fires gordhan,17:03:30 14:12:43,"Johannesburg, South Africa",['EFF']
eff barred ufh elections,17:03:29 11:12:18,"East London, South Africa","['EFF', 'UFH']"
frustrated da votertheres choose frm know eff,17:03:29 01:46:23,South Africa,['EFF']
dear anc da da eff smalema please take note results poll elections 2019,17:03:28 22:49:04,South Africa,"['ANC', 'DA', 'EFF', 'Poll', 'Elections']"
daso effsc barred ufh elections da eff,17:03:28 04:59:57,"East London, South Africa","['Daso', 'EFFSC', 'DA', 'EFF']"
rationale behind eff voting da magdalene moonsamy news,17:03:27 04:13:26,South Africa,"['EFF', 'DA']"
eff doesnt owe u explanation voted datell supporters didnt participate elections,17:03:26 20:06:34,Pretoria,['EFF']
maybe win votes give anc eff owes explanation effsoldout,17:03:26 16:44:04,SA,"['EFF', 'EFFsoldOut']"
der n agreement btn eff n blf whoever else never 2 vote anc also anc coalition da somewhe bt effsoldout,17:03:26 15:03:33,"Midrand, South Africa","['EFF', 'BLF', 'EFFSoldOut']"
eff got 220k followers twitter plus 1million voters u failing attract 10k twitter handsofeff,17:03:26 14:20:42,Pretoria,"['EFF', 'HandsOfEff']"
da eff voted one million people one person unhappy within rights join blf,17:03:26 06:02:10,Pretoria,"['EFF', 'Blf']"
say figher believe stated voting 2014 first time x straight eff,17:03:25 21:03:52,South Africa ,['EFF']
2019 around corner go n participate nationalelections get 1 seat vote anc n see eff cares,17:03:25 07:20:23,Pretoria,"['NationalElections', 'ANC', 'EFF']"
remember malema promised huge lump sum money 2019 elections jst 2 disturb anc eff helenzi,17:03:25 04:51:15,"Pretoria, South Africa","['EFF', 'HelenZi']"
left eff breathing fear even amongst black voters faced zimbabwe prospect fear grips want land,17:03:23 21:22:56,"Daveyton, South Africa","['EFF', 'Black', 'Zimbabwe', 'land']"
eff wanna b leftist anticapitalist fire branding leftist mostly africansocilaist voter one choice middle,17:03:23 21:17:22,"Daveyton, South Africa","['EFF', 'anti', 'leftist', 'AfricanSocilaist', 'Voter', 'Middle']"
da needs find direction quick wont pull votes eff like thats sure,17:03:22 05:32:14,"Johannesburg, South Africa",['EFF']
da remains defender white monopoly capital astounding eff decided vote former eff treasurer magdalenemoonsamy,17:03:21 15:50:42,South Africa,"['DA', 'EFF', 'MagdaleneMoonsamy']"
eff moonsamy although failed meet requirements eff coalition voting da option,17:03:21 13:41:36,"Johannesburg, South Africa",['EFF']
eff moonsamy deal breaker eff decided vote da coalition talks,17:03:21 13:27:08,"Johannesburg, South Africa",['EFF']
vote eff,17:03:20 21:26:37,"Mamelodi, South Africa",['eff']
cant wait vote eff come 2019,17:03:20 19:42:21,South Africa,['EFF']
former treasure general says eff sold black people voting dasmalema,17:03:20 14:25:48,"Johannesburg, South Africa",['EFF']
moonsamy ndlozi left eff never said eff voted elections never said selling,17:03:20 14:09:13,Midrand,"['Moonsamy', 'EFF']"
wanted amorphous unprincipled populist leader says anything garner votes wouldve voted eff,17:03:20 09:55:04,"Johannesburg, South Africa",['EFF']
record eff voters pleased see zanc powerthat mission nothing personal,17:03:20 05:38:48,"Kwa-Thema, South Africa",['EFF']
anc corrupt da racist eff violent fair man vote,17:03:17 22:36:08,"Kempton Park, South Africa","['ANC', 'DA', 'EFF']"
eff right thing giving racist da votes helen zille must punished harshly must also resign,17:03:16 22:21:37,"Soweto, South Africa",['EFF']
da arrogantly power eff wouldve voted wit anc lets narrow minded helenzille 2 devils,17:03:16 17:01:55,South Africa,"['DA', 'EFF', 'ANC', 'HelenZille']"
think gave anc break proved eff always preaching votes da,17:03:16 14:31:02,South Africa,"['Anc', 'EFF', 'DA']"
following helenzille tweet anc falling favour eff standing interesting position come 2019 elections,17:03:16 12:59:27,"Johannesburg, South Africa","['HelenZille', 'ANC', 'EFF']"
every step makes get black votes helen zille take back 5 steps thats ill vote eff,17:03:16 07:36:05,South Africa,['EFF']
fighter kgabo presenting eff document local government elections eff tshwane region 1stplenum yearofthebranch,17:03:15 15:41:35,"Pretoria, South Africa","['EFF', 'yearofthebranch']"
imagine eff contesting 2019 elections dikgang moseneke presidential candidate could exciting,17:03:15 12:31:44,Johannesburg,['EFF']
eff king makers 2019 national electionsthe enemy must warnedpls retweet believe,17:03:15 07:47:14,"Kwa-Thema, South Africa",['EFF']
scary think 25 voters believes eff clowns better lives,17:03:14 18:05:18,South Africa,['eff']
anything ancpolicy documents released pr exercise elections2019 anc da eff,17:03:13 21:31:59,South Africa,"['ancpolicy', 'Elections2019', 'ANC', 'DA', 'EFF']"
crush tells vote eff,17:03:10 14:07:49,"Johannesburg, South Africa",['EFF']
land thieves vote poll anc da eff,17:03:09 20:33:40,South Africa,"['Land', 'Thieves', 'Poll', 'ANC', 'DA', 'EFF']"
eff nothing distinguish ancwho vote question,17:03:09 20:05:17,Cape Town,"['EFF', 'ANC']"
simply voted eff last week parliament,17:03:08 06:58:00,"Pretoria, South Africa",['EFF']
eff cic claims talks democratic alliance regarding resigning parl hope leads early elections amlive,17:03:07 05:05:22,Cape Town,"['EFf', 'AmLive']"
juliusmalema eff discussions da possibility resigning parliament order force fresh elections,17:03:06 13:47:54,"Johannesburg, RSA","['JuliusMalema', 'EFF', 'DA']"
eff ruling resigning parliament order force early general election quorum,17:03:06 12:09:22,"London, Cape Town","['EFF', 'Quorum']"
juliusmalema says eff discussions da possibility resigning parliament 2 force fresh elections canparliamentbdissolved,17:03:06 08:33:32,South Africa,"['JuliusMalema', 'EFF', 'DA', 'CanParliamentBDissolved']"
eff votes possible change constitution suit majority south africans go zuma go,17:03:05 15:41:53,South Africa,['EFF']
rt lee cosatu dlamini says doesnt think anc caucus refused vote eff,17:03:02 11:08:32,"Mpumalanga, South Africa ","['Cosatu', 'EFF']"
another valid reason every student vote party realy cares eff bonginkosikhanyile,17:03:02 05:20:24,South Africa,"['EFF', 'BonginkosiKhanyile']"
right anc da eff ever party helps issues needs come 2019 elections vote,17:03:02 04:01:47,"south Africa, Pretoria","['ANC', 'DA', 'eff']"
mpofu vote eff let land foreigners thats fact land dont land eff us,17:02:28 18:33:30,SOWETO,"['Vote', 'EFF']"
landdebate malema guys think time accept eff winning party next election,17:02:28 17:32:49,"Johannesburg, South Africa","['LandDebate', 'malema', 'eff']"
u speak fighting white monopoly capital whats vote motion brought forth eff landreform,17:02:28 15:41:54,"Johannesburg, South Africa","['EFF', 'LandReform']"
start eff giving votes take land tshwane joburg nelson mandela landdebate,17:02:28 14:18:55,"Cape Town, Western Cape","['EFF', 'LandDebate']"
eff motion seems nobody interested 6 voting support offered eff 94 wants uphold constitution interesting,17:02:28 13:29:25,South Africa,['EFF']
anc rejects proposition 6 voting power eff amend constitution landdebate,17:02:28 13:10:23,South Africa,"['EFF', 'LandDebate']"
mina avenge pfuki va vone vote ya mina ka anc im giving eff chance prove selfs,17:02:26 21:01:36,SOWETO,['EFF']
hermanmashaba thinks hes blackbaba umnyama da dsnt change yo color eff 2 must b happy voted along da xenophobia,17:02:24 09:09:46,"Mount Edgecombe, South Africa","['hermanmashaba', 'eff', 'xenophobia']"
iccwithdrawal knowing numbers eff either abstainingvoting 4 withdrawal would anc go 2 parliament,17:02:23 03:54:43,"Daveyton, South Africa","['ICCwithdrawal', 'EFF', 'ANC', 'Parliament']"
whoever voted eff mara want premier gp address province,17:02:20 09:50:47,Johannesburg,['EFF']
za im voter eff im happy member red bered,17:02:16 19:13:19,"Soweto, South Africa",['EFF']
anc lost 3 million votes previous election eff gained 12 million votes wonder anc bitter,17:02:15 15:43:51,"Soweto, South Africa",['EFF']
people call vote noconfidence political parties fighting rome burning anc da eff,17:02:15 06:00:33,South Africa,"['SouthAfrica', 'NoConfidence', 'ANC', 'DA', 'EFF']"
hes afraid eff hes missed point electorate voters eejit,17:02:14 19:34:10,"Centurion, South Africa",['EFF']
seems anc decided urgently needs effs 8 vote back offset electoral losses,17:02:14 19:30:31,"Cape Town, South Africa","['ANC', 'EFF', 'southafrica']"
rt eff national assembly constitutionally allowed vote wrong right even,17:02:14 16:09:28,"Mpumalanga, South Africa ",['EFF']
eff malema parliament must dissolve must go early electionstm,17:02:14 11:03:58,Midrand,['EFF']
eff malema parliament must dissolve must go early electionstm,17:02:14 11:03:58,South africa,['EFF']
definitely power next elections eff,17:02:14 10:57:17,South Africa,['EFF']
malema says gp history winning elections eff,17:02:14 10:56:06,"Johannesburg, South Africa",['EFF']
