Text,Datetime,Location,Hashtags,polarity,subjectivity,Unnamed: 0
da expect eff aid poor decision making extending another vote leaders time da national leadership start supporting eff show ubuntu unless supporting pro black party saa,19:11:25 12:04:23,South Africa,"['EFF', 'SAA']",-0.01666666666666667,0.38333333333333336,80.0
weve called killing white people least smalema u saying exactly eff anc politics 2019elections ivoteanc ivoted ancsiyanqobarally cope da,19:05:07 09:55:42,South Africa,"['EFF', 'anc', 'politics', '2019Elections', 'IVoteANC', 'ivoted', 'ANCSiyanqobaRally', 'Cope', 'da', 'SouthAfrica']",-0.016666666666666663,0.21666666666666667,863.0
strange election campaign went every corner preached ppl must vote da dont want erase fought today handed back land white minoritys,19:08:16 05:38:57,"Tembisa, South Africa",['DA'],-0.016666666666666666,0.049999999999999996,293.0
weve called killing white people least smalema u saying exactly eff anc politics 2019elections ivoteanc ivoted ancsiyanqobarally cope da,19:05:07 09:55:42,South Africa,"['EFF', 'anc', 'politics', '2019Elections', 'IVoteANC', 'ivoted', 'ANCSiyanqobaRally', 'Cope', 'da', 'SouthAfrica']",-0.016666666666666663,0.21666666666666667,1766.0
greed exhibited anc trough corruption oppressed people supposed serve elections behind us let us call clean transparent governance let us demand accountability justice work us pay never forget,19:05:10 05:26:48,South Africa,['ANC'],-0.016666666666666663,0.7,1168.0
got government deserves voters repeatedly vote anc despite party clearly showing utter contempt electorate loyally propping corrupt compromised cadres expense goodgovernance,19:11:15 22:17:35,"Cape Town, South Africa","['SouthAfrica', 'ANC', 'GoodGovernance']",-0.016666666666666663,0.8041666666666667,162.0
malema like erstwhile anc leaders loves rewrite history sovietstyle zimbabwean people voted mugabe years ago thanks thabombeki covered condoned leaving ordinary citizens suffer ever since,19:09:06 17:00:11,"Cape Town, South Africa","['Malema', 'ANC', 'SovietStyle', 'Zimbabwean', 'Mugabe', 'ThaboMbeki']",-0.016666666666666663,0.26666666666666666,338.0
weve called killing white people least smalema u saying exactly eff anc politics 2019elections ivoteanc ivoted ancsiyanqobarally cope da,19:05:07 09:55:42,South Africa,"['EFF', 'anc', 'politics', '2019Elections', 'IVoteANC', 'ivoted', 'ANCSiyanqobaRally', 'Cope', 'da', 'SouthAfrica']",-0.016666666666666663,0.21666666666666667,1425.0
political parties already stand unexplained reasons south african electorate voting sufficient numbers implement policies people shall govern time eff anc da,19:07:10 11:16:35,"Polokwane, South Africa","['EFF', 'ANC', 'DA']",-0.016666666666666666,0.03333333333333333,353.0
iec chief electoral officer sy mamabolo talking first round results national results anc 11 followed eff 8 results expected come tonight election2019 electionsday,19:05:08 22:10:32,"Johannesburg, South Africa","['IEC', 'EFF', 'Election2019', 'ElectionsDay']",-0.016666666666666673,0.37777777777777777,1008.0
political parties already stand unexplained reasons south african electorate voting sufficient numbers implement policies people shall govern time eff anc da,19:07:10 11:16:35,"Polokwane, South Africa","['EFF', 'ANC', 'DA']",-0.016666666666666666,0.03333333333333333,531.0
iec chief electoral officer sy mamabolo talking first round results national results anc 11 followed eff 8 results expected come tonight election2019 electionsday,19:05:08 22:03:38,"Johannesburg, South Africa","['IEC', 'EFF', 'Election2019', 'ElectionsDay']",-0.016666666666666673,0.37777777777777777,1011.0
political parties already stand unexplained reasons south african electorate voting sufficient numbers implement policies people shall govern time eff anc da,19:07:10 11:16:35,"Polokwane, South Africa","['EFF', 'ANC', 'DA']",-0.016666666666666666,0.03333333333333333,343.0
eff billboard picturing son soil juliusmalema fallen victim vandalism whether dressed blue yellow dont know either someone definitely feeling preelection hype year,19:03:01 07:01:24,South Africa,"['EFF', 'JuliusMalema']",-0.018750000000000003,0.1625,2747.0
actually voteblf consistent cause black pple smalema destroyed black pple power behalf whites eff flip flops never changed juju driven money commitment cause elections,19:05:07 19:21:37,South Africa,"['VoteBLF', 'EFF', 'Elections']",-0.02083333333333333,0.3041666666666667,1360.0
certainly people failed send message anc elections want different anc look looters non performers cabinet parliament members list seems mayority wants viva anc viva,19:05:16 08:22:10,"Pretoria, South Africa","['people', 'ANC', 'ANC', 'looters', 'Parliament', 'ANC']",-0.021428571428571422,0.3928571428571429,793.0
confirming complete fallacy say white domination south africa ended 1994 freedom vote black africans benefited zero led liberation time change things around let bring eff see,19:08:28 07:40:35,"Polokwane, South Africa",['EFF'],-0.022222222222222216,0.2777777777777778,252.0
black da voters leaders know better u tired racism within da whats stance,19:10:21 12:08:49,South Africa,"['DA', 'racism']",-0.022222222222222216,0.5444444444444444,181.0
people serious change 8th may right thing vote eff asijiki,19:03:31 18:48:55,South Africa,['EFF'],-0.023809523809523808,0.6011904761904762,2293.0
positive many gauteng motorists stupid voted anc saying,19:07:18 16:13:35,"Cape Town, South Africa","['Gauteng', 'ANC']",-0.024242424242424215,0.6818181818181818,514.0
parties setup stop ramaphosa becoming president divide anc nje failed dismally protesting suka nxa elections2019results sadecideds2019,19:05:09 16:13:38,Johannesburg,"['Ramaphosa', 'ANC', 'Elections2019results', 'SADecideds2019']",-0.024999999999999994,0.5750000000000001,1241.0
2014 elections first time vote scored anc indictment opposition parties score anc loses confidence voters da eff cope,19:05:03 06:29:41,"Makhanda, South Africa","['ANC', 'DA', 'EFF', 'Cope']",-0.024999999999999994,0.21666666666666667,987.0
vf voters handing back power anc splitting da vote never get enough votes able make difference whites longing np days going happen afraid,19:11:28 06:14:15,South Africa,['ANC'],-0.024999999999999994,0.50625,138.0
2014 elections first time vote scored anc indictment opposition parties score anc loses confidence voters da eff cope,19:05:03 06:29:41,"Makhanda, South Africa","['ANC', 'DA', 'EFF', 'Cope']",-0.024999999999999994,0.21666666666666667,1689.0
proudly brought 2 u corrupt anc lets keep voting lets keep voting lets keep voting u voted anc blame shit country jobs healthcare education electricity water road infastructures collapsing corruption killed,19:08:21 06:57:34,South Africa,"['PROUDLY', 'CORRUPT', 'ANC', 'ANC', 'CORRUPTION', 'SA']",-0.024999999999999994,0.7,390.0
seen many people proudly visiting da tables today several vds vote da realise probability worst nightmare mmusi returned union buildings vanishingly small sighs relief round,19:05:08 12:20:18,Cape Town,"['DA', 'DA']",-0.024999999999999994,0.5499999999999999,768.0
promises salaries specific professions empty like commitment malema voters south africa eff totally separated reality lack integrity ability actually serve people south africa,19:05:05 22:27:56,"Nelson Mandela Bay, SA",['EFF'],-0.025,0.36875,1546.0
long people continue vote anc blacks never get justice used voting cattle anc politicians continue eating white table blessed eff,19:06:06 18:53:58,"Durban, South Africa","['ANC', 'EFF']",-0.025,0.2,643.0
trust talking soon sasol bosses falling swords monumental first election team da sasol mmm know anc join dont hold breath sasol ceos forced quit us fiasco,19:10:28 08:44:07,South Africa,"['DA', 'ANC', 'Sasol', 'CEOs', 'quit']",-0.025000000000000022,0.26666666666666666,101.0
trust talking soon sasol bosses falling swords monumental first election team da sasol mmm know anc join dont hold breath sasol ceos forced quit us fiasco,19:10:28 08:44:07,South Africa,"['DA', 'ANC', 'Sasol', 'CEOs', 'quit']",-0.025000000000000022,0.26666666666666666,224.0
long people continue vote anc blacks never get justice used voting cattle anc politicians continue eating white table blessed eff,19:06:06 18:53:58,"Durban, South Africa","['ANC', 'EFF']",-0.025,0.2,424.0
wow call helenzille said dont waste vote smaller parties allow anc eff gain ground western cape,19:04:23 16:04:09,South Africa,"['HelenZille', 'ANC', 'EFF']",-0.025,0.375,1954.0
da investigation da must wide enough cover possible similar modus operandi da regards elections smoke without fire,19:12:01 09:46:46,South Africa,['DA'],-0.025,0.575,45.0
would vote da brian entire premise eff anc based party appealing colour base try spin talk sht dont believe pc much like malema deal truth hide rock,19:05:04 06:06:18,Cape Town,"['EFF', 'ANC']",-0.02500000000000001,0.58125,1655.0
vote otherwise democratic right thats vote 3rd world im fortunate live da run municipality proper must horrible anc municipality,19:12:15 07:50:25,South Africa,['ANC'],-0.029653679653679654,0.47261904761904766,32.0
news runs like da flop right start would lose 12 million voters even sign weak leader flipflopper like red beret servants parliament,19:10:25 19:08:52,South Africa,"['DA', 'flipflopper']",-0.029761904761904767,0.38690476190476186,105.0
party agents eff must careful comes vote counting anc track record stealing votes effs campaign powerful hardly see anc campaign know theyll steal votes effredfriday ourlandandjobsnow voteeff,19:04:26 14:14:52,"Durban, South Africa","['EFF', 'EFF', 'EFFRedFriday', 'OurLandAndJobsNow', 'VoteEFF']",-0.03055555555555557,0.8472222222222222,1896.0
must mean first time da regressed since 94 elections must laid somebodys lap lead da period take fall since maimane leader lead period must fall sword,19:10:14 05:38:08,"Daveyton, South Africa","['DA', 'DA', 'Maimane']",-0.03125,0.5104166666666666,220.0
tomorrow ill revolting ballot paper never happier excited elections years one come may putting cross next effs logo nationally provincially iamvotingeff ichoosetovoteeff ourlandandjobsnow efffinalpush,19:05:07 21:42:30,"Durban, South Africa","['EFF', 'IAmVotingEFF', 'IChooseToVoteEFF', 'OurLandAndJobsNow', 'EFFFinalPush']",-0.03125,0.4375,1340.0
round table discussion recaps todays rallies studio live xolani dube sipha khema ancsiyanqoba efftshelathuparally ifp newzroom405 newzroomafrikaday vote19 saelections2019,19:05:05 14:04:14,South Africa,"['ANCSiyanqoba', 'EFFTshelaThupaRally', 'IFP', 'Newzroom405', 'NewzroomAfrikaDay', 'VOTE19', 'SAElections2019']",-0.03181818181818183,0.45,78.0
election time tune jazz classic summertime election time politicians busy campaigns running promises high fk poor fatcats eating hush little voter cry elections2019 anc da eff corruption promises,19:03:17 08:13:51,South Africa,"['Elections2019', 'ANC', 'DA', 'EFF', 'CORRUPTION', 'Promises']",-0.03216666666666668,0.4213333333333333,2522.0
afraid seen anc fading u know always protecting white privilege try discredit malema well mister goodluck witch hunt wont succeed voting eff cause know better,19:03:06 19:39:22,"Kuruman, South Africa","['Anc', 'Malema', 'Eff']",-0.033333333333333326,0.4666666666666666,2690.0
copycat president smalema following late youth young adults women men old people voting eff tired anc say abused emotionally financially economically,19:03:25 06:55:13,South Africa,"['CopyCat', 'EFF', 'ANC']",-0.03333333333333333,0.48333333333333334,2401.0
anc eff da cope ifp give people food parcels know vote every 5 years wow anc wins elections know south africas still blind wake buy bread r40,19:01:29 08:22:56,"Virginia, South Africa","['ANC', 'EFF', 'DA', 'COPE', 'IFP', 'ANC', 'elections']",-0.033333333333333326,0.6222222222222222,166.0
media srwp could real impact upcoming saelections2019 disrupting triangle anc da eff political power structures membership money leave late swrpcongress,19:04:04 17:49:47,South Africa,"['SRWP', 'SAElections2019', 'ANC', 'DA', 'EFF', 'SWRPcongress']",-0.033333333333333326,0.3333333333333333,2245.0
could make real impact upcoming saelections2019 disrupting triangle anc da eff political power structures membership money leave late swrpcongress opinionpulse,19:04:04 20:28:05,South Africa,"['SAElections2019', 'ANC', 'DA', 'EFF', 'SWRPcongress', 'OpinionPulse']",-0.033333333333333326,0.3333333333333333,2243.0
say vote anc guy joburgmayor others say da chap better want see eff candidate chosen eitherway joburg saddled absolute crap,19:12:04 10:22:24,"Umlazi, South Africa","['ANC', 'JoburgMayor', 'EFF']",-0.03333333333333336,0.7333333333333334,117.0
da warning corrupt anc eff may racism cheap tuxedo theyre antiblack god forbids theyre antiblack parties nat roots show swart gevaar manipulation dominating western cape coloured vote feeding merdivorous electorate,19:04:24 04:12:28,Cape Town,"['DA', 'ANC', 'EFF']",-0.033333333333333326,0.5666666666666667,1947.0
da thank black voters clear whites leaving party position block jamesselfe orchestra conductor lots go gonna take metros exchange gp hung,19:05:10 12:33:02,South Africa,"['DA', 'GP']",-0.03333333333333332,0.4083333333333333,572.0
say vote anc guy joburgmayor others say da chap better want see eff candidate chosen eitherway joburg saddled absolute crap,19:12:04 10:22:24,"Umlazi, South Africa","['ANC', 'JoburgMayor', 'EFF']",-0.03333333333333336,0.7333333333333334,64.0
yet black people busy voting associating da,19:05:17 12:13:15,CAPETOWN,['DA'],-0.033333333333333326,0.3666666666666667,438.0
musimaimane wants portray peddled media commentaries purge white da leadership based race instead performance similarly claims white da leadership voted helenzille fits false narrative da white members,19:10:24 10:57:47,"Delft, South Africa","['MusiMaimane', 'White', 'HelenZille', 'DA']",-0.03333333333333335,0.18333333333333335,121.0
smalema really relieved vbs saga hostile media distractors eff come scare voters means really dirt r350 million scandal da blatantly ignored,19:04:25 23:43:43,"Polokwane, South Africa","['EFF', 'DA']",-0.033333333333333326,0.3,1908.0
late say banna ba eff kedi charmer crushing everyday voteeff efffinalpush mancrushmonday,19:05:06 16:38:15,"Johannesburg, South Africa","['EFF', 'VoteEFF', 'EFFFinalPush', 'ManCrushMonday']",-0.033333333333333326,0.7000000000000001,1491.0
zuma another 9 months baba would toilet check election results anc shed votes everywhere,19:12:10 12:48:52,South Africa,"['Baba', 'ANC']",-0.03333333333333333,0.0,50.0
thats da know love caring da voters please yes reach engage us alone cold us political savssat,19:05:18 11:56:55,Cape Town,['DA'],-0.033333333333333326,0.5666666666666668,424.0
thanks anc anc forced south africans pay big fat gupta wedding shame anc shame members shame voters kept zuma 2 terms,19:05:05 08:13:48,South Africa,"['ANC', 'Gupta', 'ANC', 'Zuma']",-0.03333333333333335,0.16666666666666666,1970.0
regardless political party belong lets us go vote today even raining western cape particularly one common goal remove da power saelections2019,19:05:08 08:23:58,"Cape Town, South Africa🇿🇦","['DA', 'SAElections2019']",-0.03333333333333333,0.23333333333333334,792.0
issue land serious one people juju valley land place call home thanks eff deserve proper housing basic servics voteeff08may2019 ourlandandjobsnow efffinalpush,19:04:27 22:02:53,"Durban, South Africa","['EFF', 'VoteEFF08May2019', 'OurLandAndJobsNow', 'EFFFinalPush']",-0.033333333333333326,0.2729166666666667,1859.0
former president jacobzuma recently told supporters anc lost support elections due absence campaign trail rt agree,19:05:22 08:04:16,South Africa,"['JacobZuma', 'ANC']",-0.034375,0.15625,733.0
recent election results reflect effs increasing marginalisation tend forget one single ward voted eff councillor,19:11:08 20:22:51,"Johannesburg, South Africa",['EFF'],-0.03571428571428571,0.23214285714285715,152.0
political freedom without economic freedom meaningless right thing n vote tired give individuals economic freedom rest south africans suffer vote eff smalema presidence asijiki,19:05:06 22:22:39,South Africa,"['vote', 'EFF']",-0.03571428571428572,0.45595238095238094,1467.0
election2019results movingbackwards instead focussing people whole campaign da based anc eff failed attract black voters especially youth yeah right,19:05:10 19:38:15,"Cape Town, South Africa","['Election2019Results', 'DA']",-0.036190476190476197,0.5338095238095237,546.0
president deliver ancs message gratitude people country participated general elections bracing extreme weather conditions logistical challenges 25 years ago thankyousa luthulihouse siyabonga,19:05:12 12:16:24,"KwaZulu Natal, South Africa","['ANC', 'ThankYouSA', 'LuthuliHouse', 'Siyabonga']",-0.03749999999999999,0.75,880.0
thank south africa president deliver ancs message gratitude people country participated general elections bracing extreme weather conditions logistical challenges 25 years ago thankyousa luthulihouse,19:05:12 12:34:49,"Gauteng, South Africa","['ANC', 'ThankYouSA', 'LuthuliHouse']",-0.03749999999999999,0.75,879.0
thank south africa president deliver ancs message gratitude people country participated general elections bracing extreme weather conditions logistical challenges 25 years ago thankyousa luthulihouse,19:05:12 11:48:39,South Africa,"['ANC', 'ThankYouSA', 'LuthuliHouse']",-0.03749999999999999,0.75,884.0
joburg da 103 da councillors voted partys candidate funzile ngobeni got 101 votes smaller parties indeed vote da secret ballot number da councillors voted anc alot higher three initially reported,19:12:05 06:10:37,"Johannesburg, South Africa","['JOBURG', 'DA']",-0.037500000000000006,0.425,26.0
elections2019 mama helenzille showing true colours feel sorry black people voted da never loved loved votes support woke black people never vote white party even thier leader black,19:05:20 05:03:04,South Africa,"['Elections2019', 'HelenZille', 'DA']",-0.0375,0.56875,417.0
normally never affiliate political party come may 8 im voting son soil eff,19:03:20 13:29:34,"Krugersdorp, South Africa",['EFF'],-0.0375,0.37499999999999994,2469.0
001 67 ilnigersa aarons heavens00 jsbond get votes anc dont anything promise something something old 4 years people going reelect people belive anc deliver mean worked thus far,19:07:04 21:22:15,"Cape Town, South Africa",['ANC'],-0.0375,0.6291666666666667,546.0
absolutely pointless vote da eff whats point newly elected govt blame anc next 25years da taken responsibility even resorted blaming multiparty system alexshutdown da,19:04:07 23:29:50,"Johannesburg, South Africa","['DA', 'EFF', 'AlexShutdown']",-0.03787878787878788,0.3181818181818182,2197.0
za solve gang problems voting another gang especially eff gang known flip flop zero faithfulness anything pockets loose cannons needed,19:04:03 05:36:21,"Durban, South Africa",['EFF'],-0.038461538461538464,0.6346153846153846,2270.0
anc created enough loss thanks junk status highest youth unemployment world keep voting failure,19:05:05 12:39:38,"Somerset West, South Africa",['ANC'],-0.038888888888888896,0.3333333333333333,1925.0
one often wonders eff go missions personally think tactic pass time earn money jack perfect farce stir emotional issues voter base thinks u working set commissions etc governing earning paycheck,19:07:13 05:07:31,"Johannesburg, South Africa",['EFF'],-0.040000000000000015,0.6900000000000001,338.0
da promotes diverse narrative joke 75 white voters 69 white coloured combined numbers low fewer 10 black support gives appearance diversity saying doesnt make gullible,19:07:21 05:59:27,Cape Town,['DA'],-0.041666666666666664,0.18333333333333335,331.0
congratulate red berets election big difference made 2014 elections shows youth see future eff specially black graduates myeff eff theredberets,19:05:10 11:09:22,"Pretoria, South Africa","['myeff', 'EFF', 'Theredberets']",-0.041666666666666664,0.16458333333333333,640.0
unfortunately da enough black people voted elections replace conservative whites left would different story instead voted anc,19:11:11 10:13:02,South Africa,"['DA', 'ANC']",-0.041666666666666664,0.3833333333333333,81.0
vhembemunicipality run corrupt incompetent ancdeployees busy enrichment schemes like vbs looting scandal actually jobs bet anc voted next election party latest byelection,19:09:21 08:12:08,"Cape Town, South Africa","['VhembeMunicipality', 'ANCDeployees', 'VBS', 'ANC']",-0.041666666666666664,0.4444444444444445,306.0
many voters understand system vote individual like thinking things change realising person still subject party structure case corrupt anc,19:11:20 16:16:05,"Cape Town, South Africa","['corrupt', 'ANC']",-0.04166666666666666,0.5583333333333333,149.0
unfortunately da enough black people voted elections replace conservative whites left would different story instead voted anc,19:11:11 10:13:02,South Africa,"['DA', 'ANC']",-0.041666666666666664,0.3833333333333333,182.0
anyone physically touch smalema surely see vote love revolutionary movement woke blind including eff leadership weak minded follow weak leadership elsewhere,19:07:05 15:03:16,South Africa,['EFF'],-0.041666666666666664,0.5914021164021164,360.0
da come point choice either maintaining antisocial party concern white vote comes totally voting period another break political arena alternative liberalparty black interest,19:10:14 05:27:14,"Daveyton, South Africa","['DA', 'antisocial', 'liberalparty', 'Black']",-0.041666666666666664,0.3208333333333333,223.0
kwaza personally think many stupid educated people mean anc stolen money run country mess corruption sixth time promising things right lying every time vote,19:05:12 17:40:52,"Cape Town, South Africa","['ANC', 'corruption']",-0.04311224489795917,0.5283163265306122,868.0
little 8pm countrys 6th democratic election results stands anc lead reduced majority nearly 58 followed da almost 21 radical eff stands close 11 sadecides2019 saelections2019 elections2019,19:05:10 18:09:45,Johannesburg,"['ANC', 'DA', 'EFF', 'SADecides2019', 'SAElections2019', 'Elections2019']",-0.04375,0.45,551.0
little 8pm countrys 6th democratic election results stands anc lead reduced majority nearly 58 followed da almost 21 radical eff stands close 11 sadecides2019 saelections2019 elections2019,19:05:10 18:09:45,Johannesburg,"['ANC', 'DA', 'EFF', 'SADecides2019', 'SAElections2019', 'Elections2019']",-0.04375,0.45,595.0
little 8pm countrys 6th democratic election results stands anc lead reduced majority nearly 58 followed da almost 21 radical eff stands close 11 sadecides2019 saelections2019 elections2019,19:05:10 18:09:45,Johannesburg,"['ANC', 'DA', 'EFF', 'SADecides2019', 'SAElections2019', 'Elections2019']",-0.04375,0.45,1038.0
dear south africans please keep votes four active opposition parties next elections eff udm da ifp 8may iec rest group individuals hoping get 1 2 sits earn mp salaries next 5 years,19:04:06 21:45:29,Johannesburg,"['EFF', 'UDM', 'DA', 'IFP', '8May', 'IEC']",-0.044444444444444446,0.19999999999999998,2209.0
wondering part election campaign double social grant money half u r getting grants eff,19:05:08 11:52:40,"Cape Town, South Africa",['EFF'],-0.044444444444444446,0.07777777777777778,1128.0
dear south africans please keep votes four active opposition parties next elections eff udm da ifp 8may iec rest group individuals hoping get 1 2 sits earn mp salaries next 5 years,19:04:06 21:45:29,Johannesburg,"['EFF', 'UDM', 'DA', 'IFP', '8May', 'IEC']",-0.044444444444444446,0.19999999999999998,125.0
want know happy accept crap anc tripartitealliance feeding actively vote destruction futures children,19:11:15 07:55:31,South Africa,"['ANC', 'TripartiteAlliance']",-0.044444444444444446,0.7999999999999999,167.0
thank much hard work much appreciated ancleads anc saelections2019,19:05:11 16:56:03,"Tembisa, South Africa","['ANCLeads', 'ANC', 'SAElections2019']",-0.04583333333333334,0.3208333333333333,935.0
elections exposed mood peopleleaders towards xenophobia immigration eff especially leader malema consistent policy openborders da saying closetheborders anc fence going tough nut,19:04:18 18:01:42,"Durban, South Africa","['xenophobia', 'EFF', 'Malema', 'OpenBorders', 'DA', 'closetheborders', 'ANC']",-0.0462962962962963,0.6944444444444445,2014.0
da anc thing well eff difference nationalist black nationalist white vote anc policies reflect black african opposed human still ask question seen african mixed outcast,19:05:05 17:50:08,Cape Town,"['ANC', 'EFF', 'Black', 'White', 'ANC', 'Black', 'African']",-0.047619047619047616,0.17380952380952383,1909.0
da anc thing well eff difference nationalist black nationalist white vote anc policies reflect black african opposed human still ask question seen african mixed outcast,19:05:05 17:50:08,Cape Town,"['ANC', 'EFF', 'Black', 'White', 'ANC', 'Black', 'African']",-0.047619047619047616,0.17380952380952383,1558.0
come tha conclusion justasking da anc anc recall ramaphosa failed increase share votes must start asking relevant questions nonsense presumptuous,19:05:10 02:12:15,"Evander, South Africa","['JustAsking', 'DA', 'ANC']",-0.04999999999999999,0.6,632.0
da bit strange talk deracializing politics racialized analysis da opposition general huge crisis cutting non voter long focus vote chase diminishing returns,19:05:13 20:12:06,"Makhanda, South Africa",['DA'],-0.049999999999999975,0.5700000000000001,466.0
maimane experiment abt optics promise sadly failed da needs mass vote provide credible alternative voters,19:11:11 21:33:26,"Sandton, South Africa","['maimane', 'DA']",-0.04999999999999999,0.5,80.0
decline support voters could undermine ramaphosa fends zuma loyalists could also light fire anc failed get economy going argues,19:05:10 07:59:49,"Johannesburg, South Africa","['Ramaphosa', 'Zuma', 'ANC']",-0.04999999999999999,0.5,1136.0
bathong burnaboy issue political also dont agree cic malema still going vote eff dark blue,19:11:15 10:56:11,Potchefstroom,"['Burnaboy', 'malema', 'EFF']",-0.049999999999999996,0.19999999999999998,137.0
huigen da well clear im blind supporter know exactly eff stands support vote lot people policies take country forward unlike da policy want protect status quo,19:03:03 10:36:37,"Midrand, South Africa",['EFF'],-0.04999999999999999,0.4333333333333333,2724.0
results anc doesnt need coalitions eff remain desperate playmaker da vf wont vote eff land vote anc led ramaphosa partys policy land interesting times,19:05:17 07:56:41,South Africa,"['ANC', 'EFF', 'DA', 'VF', 'Ramaphosa']",-0.04999999999999999,0.75,439.0
results anc doesnt need coalitions eff remain desperate playmaker da vf wont vote eff land vote anc led ramaphosa partys policy land interesting times,19:05:17 07:56:41,South Africa,"['ANC', 'EFF', 'DA', 'VF', 'Ramaphosa']",-0.04999999999999999,0.75,475.0
results anc doesnt need coalitions eff remain desperate playmaker da vf wont vote eff land vote anc led ramaphosa partys policy land interesting times,19:05:17 07:56:41,South Africa,"['ANC', 'EFF', 'DA', 'VF', 'Ramaphosa']",-0.04999999999999999,0.75,777.0
nothing change parties hold much power voting every often democracy make time voters dislodge scum parading politicians expect electorate burn politicians housecar anc da eff,19:12:02 05:06:36,South Africa,"['ANC', 'DA', 'EFF']",-0.04999999999999999,0.30000000000000004,70.0
nothing change parties hold much power voting every often democracy make time voters dislodge scum parading politicians expect electorate burn politicians housecar anc da eff,19:12:02 05:06:36,South Africa,"['ANC', 'DA', 'EFF']",-0.04999999999999999,0.30000000000000004,129.0
karima sanef gave us reasons vote tweeter eff winning media disappointing,19:05:08 06:47:28,South Africa,['EFF'],-0.04999999999999999,0.725,1259.0
huge deterrent voting da like disembodied brain another fail part da comms,19:06:20 03:06:32,South Africa,"['DA', 'comms']",-0.04999999999999996,0.6,366.0
come tha conclusion justasking da anc anc recall ramaphosa failed increase share votes must start asking relevant questions nonsense presumptuous,19:05:10 02:12:15,"Evander, South Africa","['JustAsking', 'DA', 'ANC']",-0.04999999999999999,0.6,1187.0
young people gonna vote anc suffered enough hands opportunists parents waiting change past 25 years anc done changed since 1994 ichoosetovoteeff,19:05:08 06:59:07,South Africa,"['ANC', 'IChooseToVoteEFF']",-0.049999999999999996,0.3833333333333333,1618.0
sadly eff wont lose appeal voters julius floyd also enjoy disrepute launched shabby shaiks partner crime two terms president ancmafias gangster state,19:06:19 06:07:40,Johannesburg,"['EFF', 'ANCmafia']",-0.04999999999999999,0.75,408.0
nothing change parties hold much power voting every often democracy make time voters dislodge scum parading politicians expect electorate burn politicians housecar anc da eff,19:12:02 05:06:36,South Africa,"['ANC', 'DA', 'EFF']",-0.04999999999999999,0.30000000000000004,44.0
da leader mmusi maimane go change colour white chineseikaka hes ads anc corruption still say one world stand 27 years jail even u pay tata died im 27 years vote anc x zuma anc eff da,19:04:20 16:56:20,Cape town,"['ANC', 'EFF', 'DA']",-0.05,0.0,1990.0
bosses work mistreat run eff branches intervene today dont show support people protected job children wife family would suffering today eff saved eff iamvotingeff youve excuse vote,19:05:08 09:34:44,"Malamulele, South Africa","['EFF', 'EFF', 'IAmVotingEFF']",-0.05,0.05,1179.0
ifp claims anc alfred duma municipality illegally used public funds election efforts blessed gwala ifp member kzn provincial legislature called ramaphosa take action party members responsible,19:01:10 14:33:00,South Africa,"['IFP', 'ANC', 'election', 'KZN', 'Ramaphosa']",-0.05,0.3041666666666667,185.0
long anc eff vote anybody else,19:04:27 20:29:09,"Cape Town, South Africa","['ANC', 'EFF']",-0.05,0.4,1860.0
progress 9460 da closed shops western cape 5938 tailing 3289 eff 211 congratulations winner ivotedanc,19:05:10 15:40:53,Lenasia,"['EFF', 'IVotedANC']",-0.05,0.05,609.0
read take note nobody law illadvised wmc excuse end presidency fall anc pravingordhan wmc expect wmc 2 launching party saelections2024,19:06:01 16:58:05,"Cape Town, South Africa","['WMC', 'ANC', 'PravinGordhan', 'WMC', 'WMC', 'SAElections2024']",-0.05,0.05,672.0
anc cahoots eff udm couldnt give toss dysfunctionality nmbmunicipality long control da removed power well voters got wanted,19:11:07 21:18:55,"Cape Town, South Africa","['ANC', 'EFF', 'UDM', 'NMBMunicipality', 'DA']",-0.05,0.4,188.0
trying build cult individual around da voters expected,19:08:26 06:07:22,"Johannesburg, South Africa",['DA'],-0.05,0.4,282.0
shem happened fighters juju meant president waiting waiting cigarette mafia money come back pity supporters gullible iec elections2019results eff flipflop cigarettemafia,19:05:09 12:11:09,"Cape Town, South Africa","['IEC', 'Elections2019results', 'EFF', 'flipflop', 'cigarettemafia']",-0.05,0.1,857.0
electionresults kunje ramaphosa going unleash hawks arrest ace zuma votes hehehehe eff singing ba bophe ramaphosa ixesha lifikile,19:05:09 05:57:32,South Africa,"['ElectionResults', 'EFF']",-0.05,0.0,970.0
anc president shall finish term long national elections nasrec elective conference doesnt go hand hand,19:06:13 05:55:39,Pretoria,['ANC'],-0.05,0.4,615.0
iwanttovotebut personally feel leading parties jokes da really good pointing things anc like annoying step child never really got attention mission statement,19:05:06 08:00:21,"KwaZulu Natal, South Africa","['IWantToVoteBut', 'DA']",-0.050000000000000024,0.5000000000000001,911.0
anc cahoots eff udm couldnt give toss dysfunctionality nmbmunicipality long control da removed power well voters got wanted,19:11:07 21:18:55,"Cape Town, South Africa","['ANC', 'EFF', 'UDM', 'NMBMunicipality', 'DA']",-0.05,0.4,155.0
long voting anc,19:05:08 04:47:21,"Pretoria, South Africa",['ANC'],-0.05,0.4,1659.0
eff must end redant elections2019 terrorising people long time time end abusers,19:04:10 17:08:10,South Africa,"['EFF', 'RedAnt', 'Elections2019']",-0.05,0.4,2125.0
