Text,Datetime,Location,Hashtags
question eff struggle win wardsmunicoipalities ground im seriously curious electionsresults2021 lge2021,21:11:03 05:10:37,"Cape Town, South Africa","['EFF', 'ElectionsResults2021', 'LGE2021']"
zero council win effthat result opening border policy nonsensenow stuck seats form coalitionslosing votes principle said election2021 lge2021 eff,21:11:03 05:01:07,"Howick, South Africa","['Election2021', 'LGE2021', 'EFF']"
parties dont want win elections want beat eff numbers higher eff well elections2021 eff,21:11:03 04:54:18,"Johannesburg, South Africa","['Elections2021', 'EFF']"
saw sewerage leaking next iec setup think like voted rt walked away cast votes plz elections2021 iec2021 eff anc mashaba,21:11:03 04:52:13,"Pretoria, South Africa","['Elections2021', 'iec2021', 'EFF', 'ANC', 'Mashaba']"
moment man screwed whole election eff bet wants electionday electionday2021,21:11:03 04:50:48,"Durban, South Africa","['EFF', 'ElectionDay', 'ElectionDay2021']"
da eff actionsa vfplus form coalition rule gauteng metros tswane da joburg actionsa ekurhukeni eff something dont know vfplus get numbers allows anc kicked hurts anc actionsa eff elections2021,21:11:03 04:46:35,"Pretoria, South Africa","['ANC', 'ActionSA', 'EFF', 'Elections2021']"
bad place start guess da eff jump help exempt enriching lives communities win prove people south africa vote next time,21:11:03 04:24:19,"Johannesburg, South Africa",['EFF']
electionresults mmusi kzn cashout cutting edge actionsa capitec corollacross anc ancestryhour eff ronaldo kaizerchiefs kaboyellow ekurhuleni gauteng youthvote uthandonoxolo ramaphosa lge2021 tshwane,21:11:03 04:15:07,South Africa,"['Capitec', 'CorollaCross', 'ANC', 'AncestryHour', 'EFF', 'Ronaldo', 'KaizerChiefs', 'KaboYellow', 'Ekurhuleni', 'Gauteng', 'YouthVote', 'UthandoNoxolo', 'Ramaphosa', 'LGE2021', 'Tshwane']"
da form coalition kick power elections2021 eff actionsa eskom daexperimentgonewrong2 buildingbettercommunities,21:11:03 04:11:46,"Bloemfontein, South Africa","['coalition', 'Elections2021', 'EFF', 'ActionSA', 'Eskom', 'DAExperimentGoneWrong2', 'BuildingBetterCommunities']"
3d carpets r500 available please dm us place order election2021 electionresults2021 eff malema,21:11:03 03:35:25,"Johannesburg, South Africa","['Election2021', 'ElectionResults2021', 'EFF', 'malema']"
one thinking gonna get loadshedding 0558 anc 38 da 10 eff 5 actionsa 2 power comes back 0816 anc 56 da 12 eff 8 actionsa 4 electionresults2021 election2021,21:11:03 03:23:50,"Roodepoort, South Africa","['Loadshedding', 'ANC', 'DA', 'EFF', 'ActionSA', 'ANC', 'DA', 'EFF', 'ActionSA', 'ElectionResults2021', 'Election2021']"
electionresults2021 eff launched anc effort still tiny,21:11:03 01:59:18,"Richards Bay, South Africa ","['ElectionResults2021', 'EFF']"
gonna loot quick quick electionsresults2021 anc eff enca,21:11:03 01:38:55,South Africa,"['ElectionsResults2021', 'ANC', 'EFF', 'Enca']"
emalahleni municipality eff unseat anc metsimaholo municipality govern work political parties unseat anc elections2021 eff,21:11:03 01:25:28,"Cape Town, South Africa","['Elections2021', 'EFF']"
electionresults2021 bathong actionsa mmusi putsouthafricansfirst anc eff,21:11:03 00:56:30,South Africa,"['ElectionResults2021', 'ActionSA', 'SouthAfrica', 'Mmusi', 'PutSouthAfricansFirst', 'ANC', 'EFF']"
trends politics 1 electionresults2021 4 anc eff ucl 2 atalanta hollywood 4 music 5,21:11:02 22:11:29,Johannesburg,"['Politics', 'ElectionResults2021', 'ANC', 'EFF', 'UCL', 'Atalanta', 'Hollywood', 'Music']"
kzn people looted never forgot go register vote afterwards people serious changewell done ifp loadshedding elections2021 electionresults2021 actionsa eff ancifp,21:11:02 21:29:24,"Durban, South Africa","['Loadshedding', 'Elections2021', 'ElectionResults2021', 'ActionSA', 'EFF']"
undocumented red minions almost fooled us electionresults2021 loadshedding eff actionsa,21:11:02 21:10:34,"Durban, South Africa","['ElectionResults2021', 'Loadshedding', 'EFF', 'ActionSA']"
dont remember seeing tweets ifp followers people went voted electionresults2021 loadshedding eff actionsa ifp anc,21:11:02 20:50:18,"Durban, South Africa","['ElectionResults2021', 'Loadshedding', 'EFF', 'ActionSA', 'IFP', 'ANC']"
always start little r50 build wealth easyequities cheapest easy sign investing electionresults2021 eff anc ationsa absasummerofican,21:11:02 20:36:04,"Sandton, South Africa","['EasyEquities', 'Cheapest', 'Easy', 'investing', 'ElectionResults2021', 'EFF', 'ANC', 'AtionSA', 'AbsaSummerOfICan']"
smalema isnt funny everyone eff better carrier paths highly educated bought degree right mbeki could remove zuma looting limpopo money juliusmalema elections2021 eff anc therealtea scam20k,21:11:02 20:29:51,"Johannesburg, South Africa","['juliusmalema', 'Elections2021', 'EFF', 'ANC', 'therealtea', 'scam20k']"
u know youth talking ones following supporting eff took votes following eff fun dont understand politics alot must done,21:11:02 20:16:46,"South Africa, AZANIA🇿🇦✋",['EFF']
really need online voting system results automatically released immediately per vote manual vote counting fraudulent actionsa electionsresults2021 eff da ff,21:11:02 20:08:37,"Sebokeng, South Africa","['ActionSA', 'ElectionsResults2021', 'EFF', 'DA', 'FF']"
south africans known lazy always absent work places lunchtime 2 3 hours change perceptions better government better resources disposal anc eff electionsresults2021,21:11:02 20:04:59,"Pietermaritzburg, South Africa","['ANC', 'EFF', 'ElectionsResults2021']"
bathong found whats app forwarded many times thang handwriting bakwethu iyooo tlou ekanakana lge2021 elections2021 electionresults2021 election2021 anc ifp eff actionsa ayikhale loadshedding ifp,21:11:02 19:51:10,South Africa,"['LGE2021', 'Elections2021', 'ElectionResults2021', 'Election2021', 'SouthAfrica', 'ANC', 'IFP', 'EFF', 'ActionSA', 'Ayikhale', 'Loadshedding', 'IFP']"
theres one thing pple dont understand eff young led party vision julius power hungry vision unite africa together fight common enemy defeat pple dont think far herman sadecides2021 elections2021,21:11:02 19:47:55,"Lonehill,Sandton","['EFF', 'SADecides2021', 'Elections2021']"
thuma mina bona tribbled told lies told support arrest shocked uncle gwete even lost energy carry belly around president zuma lge2021 localgovernmentelections actionsa anc eff results,21:11:02 19:44:54,"Western Cape, Cape Town","['LGE2021', 'localgovernmentelections', 'ActionSA', 'ANC', 'EFF', 'Results']"
convenient bana wanted help us xa kusondele elections kodwa unyaka wonke besikhala nothing happened eff anc eastern cape wow,21:11:02 19:36:45,"Vosloorus, South Africa","['EFF', 'ANC']"
moss gabotse anc enoba south africa kae kapa kae anc always win elections anc elections2021 electionresults2021 isencanelengane giyanilandofblood lge2021 eff efftshelathuparally landandjobsmanje eskom loadshedding,21:11:02 19:29:32,"Zebediela Limpopo,South Africa","['ANC', 'Elections2021', 'ElectionResults2021', 'isencaneLengane', 'GiyaniLandOfBlood', 'LGE2021', 'EFF', 'EFFTshelaThupaRally', 'LandAndJobsManje', 'Eskom', 'Loadshedding']"
electionresults2021 eff,21:11:02 19:26:23,Fourways,"['ElectionResults2021', 'EFF']"
electionresults2021 actionsa eff ancafterthefact ancvoters people intention voting also interested results,21:11:02 19:13:52,"Johannesburg, South Africa","['ElectionResults2021', 'ActionSA', 'EFF', 'ANCAfterTheFact', 'ANCVoters']"
dont even want comment party winning losing need employment electionresults2021 actionsa ancgov eff,21:11:02 18:41:32,"Johannesburg, South Africa","['ElectionResults2021', 'ActionSA', 'ANCgov', 'EFF']"
mercedes manje electionresults2021 eff malema,21:11:02 18:40:19,Pretoria,"['ElectionResults2021', 'EFF', 'Malema']"
wish see unemployed mhlampe uzoke uvaleke umlomo wakhe elections2021 eff voetsekanc sabcnews newzroom405,21:11:02 18:38:51,"Esikhawini, South Africa","['Elections2021', 'EFF', 'VoetsekANC', 'sabcnews', 'Newzroom405']"
exactly going lge2021 localgovernmentelections2021 results2021 eff,21:11:02 18:38:06,"East London, South Africa","['LGE2021', 'Localgovernmentelections2021', 'Results2021', 'EFF']"
anc hated twitter cyril ramaphosa voteactionsa theanc eff malema,21:11:02 18:24:03,South Africa,"['Cyril', 'Ramaphosa', 'VoteActionSA', 'TheANC', 'Eff', 'Malema']"
elections2021 anc eff da localgovernmentelections southafricavotes jacobzuma ramaphosa juliasmalema hermanmashaba actionsa 2021municipalelections,21:11:02 17:55:44,"Johannesburg, South Africa","['Elections2021', 'ANC', 'EFF', 'DA', 'localgovernmentelections', 'RSA', 'SouthAfricavotes', 'JacobZuma', 'ramaphosa', 'JuliasMalema', 'HermanMashaba', 'actionsa', '2021MunicipalElections']"
eff twitter junkies voted eff eish bots bots dont green barcoded id eff electionresults2021 elections2021,21:11:02 17:46:20,"Durban, KZN , South Africa","['EFF', 'ElectionResults2021', 'Elections2021']"
anc going get bed eff eff easy steer might steer daniel silke director political futures consultancy electionresults2021,21:11:02 17:28:01,"Cape Town, South Africa","['ANC', 'EFF', 'ElectionResults2021']"
uncle gwede accepted defeat anc get national average 50 first time history system away anc electionresults2021 anc sadecides2021 sustain hope eff,21:11:02 17:27:15,Tembisa,"['ElectionResults2021', 'ANC', 'SADecides2021', 'EFF']"
confused domkop called clever blacks eff growing better 2016 listen analysis electionresults2021 eff malema,21:11:02 17:25:45,"Johannesburg, South Africa","['ElectionResults2021', 'EFF']"
eff lge2021 iec elections,21:11:02 16:55:48,"Johannesburg,South Africa","['EFF', 'LGE2021', 'IEC', 'Elections']"
eff fought click racist advert black women even quarter half women voted eff eff stood black workers pharmacydirect unpaid uif eff marched brankenfell school eff everything stil appreciation,21:11:02 16:48:38,"Pretoria, South Africa","['EFF', 'click', 'PharmacyDirect', 'Brankenfell']"
nxa electricity yesterday asshole voted gorvement loadshedding eskom elections2021 eff daexperimentgonewrong2,21:11:02 16:37:40,"Durban, South Africa","['Loadshedding', 'Eskom', 'Elections2021', 'EFF', 'DAExperimentGoneWrong2']"
people need understand matter political party lovewe gonna get service emancipate mind soul 27 years promisescome guys electionresults2021 eff anc actionsa,21:11:02 16:18:53,"Johannesburg, South Africa","['ElectionResults2021', 'EFF', 'ANC', 'ActionSA']"
electionresults2021 love u bt friendnjengomnganithats youth people south africa eff zuma election2021,21:11:02 16:12:36,"Katlehong, South Africa","['ElectionResults2021', 'EFF', 'Election2021']"
tl laughing eff self hate thing eff much less privilegeddisadvantaged know majority country disadvantaged electionresults2021 eff election2021,21:11:02 16:08:02,"Johannesburg, South Africa","['ElectionResults2021', 'EFF', 'Election2021']"
ndivele ndixakwe yhi eff andazi noba inyamalala phi le red wave election time eff elections2021,21:11:02 16:03:12,"George, South Africa","['EFF', 'Elections2021']"
eff loosing showing people ready open borders electionresults2021,21:11:02 15:45:10,South Africa,"['EFF', 'ElectionResults2021']"
smalema honesty theres nothing write home better harvest plenty empty rhetoric harmed organization eff must consider stepping aside let fresh blood take journey 2021municipalelections lge2021,21:11:02 15:40:30,South Africa,"['EFF', '2021MunicipalElections', 'LGE2021']"
project young people barberton mpumalanga askaman anc actionsa electionresults2021 djsbu eff juliusmalema africa,21:11:02 15:39:21,South Africa,"['AskAMan', 'ANC', 'ActionSA', 'ElectionResults2021', 'DJSBU', 'EFF', 'JuliusMalema', 'Africa']"
eff promos enjoy influencer likes follows people love jokes catfighting shops etc electionresults2021,21:11:02 15:35:03,"Mzansi, South Africa","['EFF', 'ElectionResults2021']"
fab number scenarios share turn around country every single youve anc power youre really speeding time bomb unemployment poverty burn country eff malema 2021municipalelections,21:11:02 15:31:33,South Africa,"['EFF', 'Malema', '2021MunicipalElections']"
ayingo ol ngu baxter ayingo baxter yi eff inoba ndim ingxaki chiefs eff oleout electionresults2021,21:11:02 15:30:12,"Cape Town, South Africa","['Chiefs', 'EFF', 'OleOut', 'ElectionResults2021']"
eff right electionresults2021,21:11:02 15:27:53,"Johannesburg, South Africa","['EFF', 'ElectionResults2021']"
mpofu lol please sit voted city joburg fed anc looters betrayed us return back using votes eff malema 2021municipalelections lge2021,21:11:02 15:26:15,South Africa,"['EFF', 'Malema', '2021MunicipalElections', 'LGE2021']"
think reason behind effs poor performance 2021 municipal elections electionresults2021 elections2021,21:11:02 15:09:27,"Pretoria, South Africa","['EFF', 'ElectionResults2021', 'Elections2021']"
smalema eff dead rustenburg electionresults2021,21:11:02 14:59:13,South Africa,"['EFF', 'ElectionResults2021']"
electionresults2021 eff e bona masepa beke le beke people voted u cant friend zuma expect people vote u malema,21:11:02 14:58:05,"Pretoria, South Africa","['ElectionResults2021', 'EFF', 'Zuma', 'malema']"
open borders proposal enough people give vote party serious problem illegal immigrants sort crimes traceable id wanna double triple number eff,21:11:02 14:23:55,"Richard's Bay, South Africa",['EFF']
eff like thick women loved appreciated twitter eff electionresults2021,21:11:02 14:22:40,"Pietermaritzburg, 🇿🇦","['EFF', 'ElectionResults2021']"
52000 counted votes ethekwini eff sitting 10 anc 4916 2016 municipal elections eff received 342 total votes,21:11:02 14:22:13,"Durban, South Africa","['EFF', 'ANC', 'EFF']"
eff rally kzn every dstv dish house wall means subscribing said tweets likes votes said hating powerdrive,21:11:02 14:03:24,South Africa,"['EFF', 'PowerDrive']"
tag 3 friends relate vote votingday eff da anc comedy funny,21:11:02 13:46:31,"Cape Town, South Africa","['vote', 'votingday', 'EFF', 'DA', 'ANC', 'comedy', 'funny']"
ladies please stop breaking blessers hearts bosses work shouting us reason iec2021 electionresults2021 uthandonesthembu eff,21:11:02 13:31:03,Pretoria,"['iec2021', 'ElectionResults2021', 'Uthandonesthembu', 'eff']"
aspiring looters voted anc elections2021 voetsekanc eff actionsa electionresults2021 lge2021,21:11:02 13:21:53,"Bloemfontein, South Africa","['Elections2021', 'VoetsekANC', 'EFF', 'ActionSA', 'ElectionResults2021', 'LGE2021']"
eff elections2021,21:11:02 12:55:50,"Johannesburg, South Africa","['EFF', 'Elections2021']"
lge2021 anclge2021 actionsa voetsekanc eff malema floyd putsouthaficansfirst vote eff stance boarders ridiculous expect south africa carry rest africa one back,21:11:02 12:52:14,Johannesburg,"['LGE2021', 'ANCLGE2021', 'ActionSA', 'VoetsekANC', 'eff', 'Malema', 'floyd', 'PutSouthAficansFirst']"
electionresults2021 actionsa anc eff vaalwater leseding appreciating motivating others long able means capable food beverages available site,21:11:02 12:31:10,"Vaalwater, South Africa","['ElectionResults2021', 'ActionSA', 'ANC', 'EFF']"
actionsa eff da voetsekanc ramaphosa electionresults2021,21:11:02 12:09:24,Johannesburg,"['ActionSA', 'EFF', 'da', 'VoetsekANC', 'ramaphosa', 'ElectionResults2021']"
swear eff abandoned open border policy would much much better majority south african youth supports eff open border policy please reconsider smalema elections2021,21:11:02 11:58:55,"Bloemfontein, South Africa","['EFF', 'EFF', 'Elections2021']"
next elections simple parties focus youth make sure go polls vote else see worse elections2021 actionsa eff groud forces must start engage youth,21:11:02 11:57:21,"Tsakane, South Africa","['Elections2021', 'ActionSA', 'EFF']"
party initially retained 3 wards seshego near polokwane 2016 eff limpopo election2021 elecxtion2021,21:11:02 11:35:24,"Pretoria, South Africa","['EFF', 'Limpopo', 'Election2021', 'Elecxtion2021']"
next game need show prove malema eff better mashaba action4sa elections2021,21:11:02 11:33:33,"Rustenburg, South Africa","['EFF', 'Action4SA', 'Elections2021']"
fools love elections hated elections exposing oksalayo eff lose vote growth growing cruising nicely,21:11:02 11:32:51,Midrand,['EFF']
aware sisters ward 45 soweto paid r150 cash hand voting job fair voting elections2021 eff actionsa anc,21:11:02 11:26:53,"Johannesburg, South Africa","['Elections2021', 'EFF', 'ActionSA', 'anc']"
full video action analysis eff landandjobsmanje elections2021 malema mashaba,21:11:02 11:20:35,"Johannesburg, South Africa","['EFF', 'LandAndJobsManje', 'Elections2021']"
guys vote eff social media ballot papers elections2021 eff anc,21:11:02 11:05:56,"Port Elizabeth, South Africa","['Elections2021', 'EFF', 'ANC']"
voted eff like like retweet let follow fighters,21:11:02 10:55:35,"Springs, South Africa",['EFF']
ppl r gud tweeter streets voting booth theory foreigners porous borders shun youth 74 jobs elites eff thinks bearing,21:11:02 10:46:28,South Africa ,['EFF']
lie eff performed badly border policy true eff performed badly young people dont vote vote twitter biggest support base eff young people students eff malema elections2021,21:11:02 10:44:22,South Africa,"['EFF', 'Elections2021']"
lge2021 says da talk coalitions stage final results willing work anyone shares values respect constitution rule law rules eff anc elections2021,21:11:02 10:42:43,"Hillbrow, Johannesburg","['LGE2021', 'EFF', 'ANC', 'Elections2021']"
2021municipalelections actionsa electionresults2021 manaba malema nna kopa le nrekeleng mohlakasi supporters herman giyanilandofblood eff,21:11:02 10:39:40,"Pretoria, South Africa","['2021MunicipalElections', 'ActionSA', 'ElectionResults2021', 'GiyaniLandOfBlood', 'EFF']"
eff secured ward 8 ward 23 metsimaholo municipality fs danko freestate eff elections2021 voteeffmanje eff,21:11:02 10:29:04,"Hammanskraal, South Africa","['Elections2021', 'voteeffmanje', 'EFF']"
eff actionsa smaller nyana must combine ministry land lead cic ministry businesseseconomywhatwhat lead mashaba forth eff voteactionsa elections2021,21:11:02 10:28:29,Soweto,"['EFF', 'VoteActionSA', 'Elections2021']"
eff secured ward 8 ward 23 metsimaholo municipality fs danko freestate eff elections2021 voteeffmanje eff,21:11:02 10:19:42,"Orkney, South Africa","['Elections2021', 'voteeffmanje', 'EFF']"
eh joburg people took votes wrong party dont know herman survived bcos eff,21:11:02 10:19:31,South Africa,['EFF']
tell ward 17 emfuleni eff elections2021 malema,21:11:02 10:14:15,"Johannesburg, South Africa","['EFF', 'Elections2021']"
never make mistake comparing eff stokvels made elections eff movement acknowledge every growth eff organization reaction failures anc elections2021 eff malema,21:11:02 10:04:07,"Johannesburg, South Africa","['Elections2021', 'EFF', 'malema']"
eff secured ward 8 ward 23 metsimaholo municipality fs danko freestate eff elections2021 voteeffmanje eff,21:11:02 10:00:21,"Orkney, South Africa","['Elections2021', 'voteeffmanje', 'EFF']"
haters eff clever blacks actually domkops never tell wardeff landandjobsmanje elections2021 malema,21:11:02 09:58:51,"Johannesburg, South Africa","['EFF', 'LandAndJobsManje', 'Elections2021']"
good morning fellow south africansya load shedding neh matshela elections2021 anc eff actionsa,21:11:02 09:43:50,"Durban, South Africa","['Elections2021', 'ANC', 'EFF', 'ActionSA']"
think eye opener high time eff smalema mpofu relook open border policyin opinion think niche policy scared people away electionresults2021,21:11:02 09:30:19,"Port Elizabeth, South Africa","['EFF', 'ElectionResults2021']"
soldier dies war eff war soldier elections2021 eff iec,21:11:02 09:24:45,"Johannesburg, South Africa","['Elections2021', 'EFF', 'IEC']"
checking election results online sadecides2021 elections2021 eff,21:11:02 09:19:54,"Pongola, South Africa","['SADecides2021', 'Elections2021', 'EFF']"
eff growing might rate want see progress nonetheless landandjobsmanje 2021municipalelections,21:11:02 09:14:49,South Africa,"['EFF', 'LandAndJobsManje', '2021MunicipalElections']"
electionresults2021 done voting almal petrol price going record breaking hike ever danko anc da eff,21:11:02 09:06:47,"Pretoria, South Africa","['ElectionResults2021', 'ANC', 'DA', 'EFF']"
electionresults2021 eskom decided proceed load shedding covid19 stats department health started start rising anc eff da actionsa tshwane johannesburg ekurhuleni,21:11:02 09:06:25,"Centurion, South Africa","['ElectionResults2021', 'Eskom', 'COVID19', 'ANC', 'EFF', 'DA', 'ActionSA', 'Tshwane', 'Johannesburg', 'Ekurhuleni']"
eff dominate elections iec introduces online voting clear eff supporters r youth wont go voting stations dont want look desperate change eff malema elections2021,21:11:02 09:04:32,"Pretoria, South Africa","['EFF', 'malema', 'Elections2021']"
borders must open cost eff lot en still going com national election juju ga bake rally dont mean votes eff dawn faction tendencies cost anc u cant remove sg en think things normal kamo ubaba lge2021,21:11:02 08:47:28,Pretoria ,"['EFF', 'LGE2021']"
1994 youth vs 2021 youth elections2021 electionday electionresults anc actionsa eff,21:11:02 08:30:04,"Pretoria, South Africa🇿🇦","['Elections2021', 'ElectionDay', 'ElectionResults', 'ANC', 'ActionSA', 'EFF']"
eff twitter vs eff real elections powertalk lge2021 elections2021 electionresults,21:11:02 08:13:35,Pretoria,"['EFF', 'PowerTalk', 'LGE2021', 'Elections2021', 'ElectionResults']"
actionsa electionday buildingbettercommunities anc eff eff efftshelathuparally landandjobsmanje election2021 anc malema iec next challenge voting eff voters,21:11:02 08:00:02,South Africa,"['ActionSA', 'ElectionDay', 'BuildingBetterCommunities', 'ANC', 'The', 'EFF', 'EFFTshelaThupaRally', 'LandAndJobsManje', 'Election2021', 'The', 'Malema', 'The']"
eff leader juliusmalema confident party receive 65 votes results 2021 local government elections declared lge2021,21:11:02 08:00:01,"Johannesburg, South Africa","['EFF', 'JuliusMalema', 'LGE2021']"
many graduates unemployed years rural areas 27 years later proper education facilities medical facilities anc eff da elections2021 iec,21:11:02 07:53:16,"Centurion, South Africa","['ANC', 'EFF', 'DA', 'Elections2021']"
voted eff yesterday voting eff 2024 asijiki,21:11:02 07:50:27,"Durban, South Africa","['EFF', 'EFF', 'Asijiki']"
eff doesnt get 1 municipality elections2021 must change leadership cant led losers long malema arrogance doesnt pay,21:11:02 07:48:12,"Cape Town, South Africa","['EFF', 'Elections2021']"
final two takes really sad people celebrating anc winning anc celebrating stealing money people still anything improve service delivery anc elections2021 eff iec,21:11:02 07:44:13,"Centurion, South Africa","['ANC', 'Elections2021', 'EFF']"
da 8am today 60 vote hotly contested umngeni municipality umgungundlovu district anc previously held majority vote sitting 25 eff 3,21:11:02 07:38:00,"Johannesburg, South Africa","['DA', 'ANC', 'EFF']"
agree da powerful eff comparison parties masses ground real voters however eff remains powerful across social media platforms majority non voters elections2021 newzroom405,21:11:02 07:37:46,"Midrand, South Africa","['DA', 'Eff', 'Eff', 'Elections2021', 'Newzroom405']"
cathyperry eff wins elections twitter facts,21:11:02 07:09:08,"Soweto, South Africa","['EFF', 'FACTS']"
ngoba wena eff elections2021,21:11:02 07:06:31,South Africa,"['EFF', 'Elections2021']"
localgovernmentelections anc da eff actionsa good pa mangenatoons anapictures iolpolitics,21:11:02 07:05:38,"Johannesburg, South Africa","['LocalGovernmentElections', 'ANC', 'DA', 'EFF', 'ActionSa', 'Good', 'PA', 'Mangenatoons', 'ANAPictures', 'IOLPolitics']"
pastor actionsa eff elections2021,21:11:02 07:05:21,South Africa,"['ActionSA', 'EFF', 'Elections2021']"
asishade sishutha imusic video elections2021 actionsa eff anc da,21:11:02 07:05:02,"Ivory Park, South Africa","['Elections2021', 'ActionSA', 'EFF', 'ANC', 'DA']"
elections2021 eff smalema made big mistake talking opening border already citizens fed illegal immigrants eff would metros,21:11:02 07:03:47,"Soweto, South Africa","['Elections2021', 'EFF']"
5 months actionsa great job eff 5 years winning vd great achievement actionsa elections2021 eff,21:11:02 07:00:40,"Venda, South Africa","['Elections2021', 'EFF']"
workers vote anc eff labour desk stepped face injustices workplace le loile ke mang lge2021 election2021 voteeffon1november voteeff eff,21:11:02 07:00:10,"Johannesburg, South Africa","['LGE2021', 'Election2021', 'VoteEFFOn1November', 'VoteEFF', 'EFF']"
wonder many twitter influencers paraded twitter actually voted eff,21:11:02 06:58:59,Johannesburg,['EFF']
eff twitter polls fighters must vote leadership dictatorship rejected south africans elections2021 eff,21:11:02 06:57:47,"Venda, South Africa","['Elections2021', 'EFF']"
shame eff failing rightfully win municipalities yoh people loyal eff wow still early maybe come strong end haha malema eff lge21 elections2021,21:11:02 06:39:10,South Africa,"['malema', 'EFF', 'LGE21', 'Elections2021']"
iecelections eff anc daandanc unclewaffles malema mashaba theiec elections2021 adiwele idlozilami misssa zuma kunye giyanilandofblood voteeff voteactionsa tshwane nkosazana sivusaabalele performance live boeketlong lodge limpopo,21:11:02 06:38:59,South Africa,"['IECelections', 'EFF', 'ANC', 'DAandANC', 'unclewaffles', 'Malema', 'Mashaba', 'TheIEC', 'Elections2021', 'Adiwele', 'Idlozilami', 'MissSA', 'Zuma', 'Kunye', 'GiyaniLandofBlood', 'VoteEFF', 'VoteActionSA', 'Tshwane', 'SivusaAbalele']"
lge21 anc eff localgovernmentelections loadshedding actionsa,21:11:02 06:18:02,"Western Cape, Cape Town","['LGE21', 'ANC', 'EFF', 'localgovernmentelections', 'Loadshedding', 'ActionSA']"
popularity social media reflect election support lessons learned eff elections2021,21:11:02 06:16:46,"Bloemfontein, South Africa","['EFF', 'Elections2021']"
think eff many supporters yes supporters foreigners dont forget undocumented dont voteanc elections2021 eff,21:11:02 05:44:21,Pretoria ,"['ANC', 'Elections2021', 'EFF']"
helen zille manhandled side story whats take see response full letter da anc elections2021 lge2021 mashaba voetsekanc helenzille eff anc ramaphosa julius anc mmusi johannesburg,21:11:02 05:40:50,South Africa,"['Elections2021', 'LGE2021', 'VoetsekANC', 'HelenZille', 'Eff', 'ANC']"
personally interested results rural areasnorthern cape obvious anc take want see big metros youth disappointing voting complain vote morninglive elections2021 eff,21:11:02 05:32:10,"Soshanguve, South Africa","['ANC', 'morninglive', 'Elections2021', 'eff']"
economic freedom fighters voter eff fight,21:11:02 05:28:03,"Mtubatuba, South Africa",['eff']
eff register since 2014 staying ebony park ex4 tembisa staying pretoria central work guy said tembisa vote disappointed iec guy said mei alone left without x,21:11:02 05:27:45,"Johannesburg, South Africa",['EFF']
maybe definitive piece read next 2 weeks elections2021 anc da eff actionsa coalitions da,21:11:02 04:55:34,South Africa,"['Elections2021', 'ANC', 'DA', 'EFF', 'ActionSA']"
proud voted eff keep voting eff eff,21:11:02 04:43:05,"Kempton Park, South Africa",['EFF']
eff ward 3 rebonephambili eff phambili thatha eff thatha im excited outcomes far finally mighty eff leadership elections2021 eff,21:11:02 04:21:54,"Polokwane, South Africa","['Elections2021', 'EFF']"
everyone gave votes eff siyabonga thina rest assured knowing dont anything going happen next five years offwhich hope best people communities eff delmas,21:11:02 04:18:28,South Africa,['EFF']
bathong northern cape lge2021 elections2021 iec actionsa anc eff da,21:11:01 23:46:52,Pretoria,"['LGE2021', 'Elections2021', 'IEC', 'ActionSA', 'ANC', 'EFF', 'DA']"
eff namhlanje manje voteeff current update,21:11:01 23:42:30,"Cape Town, South Africa","['EFF', 'Namhlanje', 'Manje', 'VoteEFF']"
bring prime time analysis clean fresh refreshing educational guy analyses political party detail always point analysis eff da spot lge2021 elections2021 sadecides2021 election2021,21:11:01 22:49:04,South Africa,"['EFF', 'LGE2021', 'Elections2021', 'SADecides2021', 'Election2021']"
u like follow akere im done voting eff elections2021,21:11:01 21:22:52,"Durban, South Africa","['Eff', 'Elections2021']"
registered lies would vote eff challenge predecessors,21:11:01 21:05:33,South Africa,['EFF']
nca vote yam kwi red sea voteeff eff elections2021,21:11:01 21:00:49,"Cape Town, South Africa","['VoteEFF', 'EFF', 'Elections2021']"
voteeff elections2021 eff waiting outside,21:11:01 20:51:18,Johannesburg,"['VoteEFF', 'elections2021', 'EFF']"
dont worry post earlier paid promotion im reds time votedeff voteeff eff,21:11:01 20:47:55,"Cape Town, South Africa","['VotedEFF', 'VoteEFF', 'EFF']"
remember vote counts right hard part today seeing many eff voters come numbers nervous future,21:11:01 20:41:21,"Durban, South Africa",['EFF']
ivotedeff eff,21:11:01 20:36:09,"Cape Town, South Africa","['IVotedEFF', 'EFF']"
lets vote see one going win year lge2021 anc elections2021 eff ifp da,21:11:01 20:36:04,South Africa,"['LGE2021', 'ANC', 'Elections2021', 'EFF', 'IFP', 'DA']"
elections2021 eff aqalile ke lamasela anc,21:11:01 20:35:02,Cape Town,"['Elections2021', 'EFF']"
party agents drink dutyyhoooooo elections2021 municipalelections municipales2021 eff anc da,21:11:01 20:26:37,"Johannesburg, South Africa","['Elections2021', 'municipalelections', 'Municipales2021', 'EFF', 'ANC', 'DA']"
elections2021 actionsa anc democraticalliance eff win,21:11:01 20:22:56,"Johannesburg, South Africa","['Elections2021', 'ActionSA', 'ANC', 'democraticalliance', 'EFF']"
us voting provide content eff elections2021,21:11:01 20:04:37,"Pretoria,hatfield","['EFF', 'Elections2021']"
2021municipalelections elections2021 wi hope people voted particular person youll deliver attack challenges facing communities hope particular candidate whod trustful corrupt thief vote power eff,21:11:01 19:59:05,"Thaba Nchu, South Africa","['2021MunicipalElections', 'Elections2021', 'EFF']"
